trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-28,创业板ETF易方达,9月,3.443,541966093.4529008,471975151.25060457,1.1482937015155128,0.5345142988155901,0.46548570118441,69990942.20229602,1013941244.7035052,Positive Gamma
2026-08-28,沪深300ETF华泰柏瑞,10月,4.679,53063522.15382447,19529173.613308143,2.7171411962697882,0.7309760519714678,0.26902394802853236,33534348.540516324,72592695.76713261,Positive Gamma
2026-08-28,沪深300ETF华泰柏瑞,12月,4.679,163058772.7826328,73564094.1559804,2.2165538045896938,0.689108262833004,0.310891737166996,89494678.62665237,236622866.9386132,Positive Gamma
2026-08-28,沪深300ETF华泰柏瑞,3月,4.679,31507924.286948126,11736124.98750486,2.6846956998578126,0.7286071682829632,0.2713928317170366,19771799.299443267,43244049.27445299,Positive Gamma
2026-08-28,沪深300ETF华泰柏瑞,9月,4.679,1021657062.5987196,718340357.3571273,1.42224650492635,0.587160102010177,0.41283989798982323,303316705.24159235,1739997419.9558465,Positive Gamma
2026-08-28,沪深300ETF嘉实,10月,4.886,5032502.040547521,3982305.3122414798,1.2637157741466405,0.5582484287909454,0.4417515712090547,1050196.7283060402,9014807.352789,Positive Gamma
2026-08-28,沪深300ETF嘉实,12月,4.886,28291540.68496812,11831818.73221936,2.39114047681673,0.7051139559577606,0.2948860440422398,16459721.952748757,40123359.41718747,Positive Gamma
2026-08-28,沪深300ETF嘉实,3月,4.886,8279304.696484921,3377557.9197889203,2.4512694950327703,0.7102515461515692,0.2897484538484309,4901746.776696,11656862.61627384,Positive Gamma
2026-08-28,沪深300ETF嘉实,9月,4.886,164904454.2431594,72191169.28368914,2.284274598671972,0.6955187607015687,0.30448123929843124,92713284.95947027,237095623.52684855,Positive Gamma
2026-08-28,深证100ETF易方达,10月,3.615,1126199.244069,888277.4408497503,1.2678462744608794,0.5590530049318605,0.4409469950681396,237921.80321924994,2014476.68491875,Positive Gamma
2026-08-28,深证100ETF易方达,12月,3.615,5876600.179630501,2243959.15911525,2.618853447380714,0.7236693846434182,0.27633061535658177,3632641.0205152514,8120559.338745751,Positive Gamma
2026-08-28,深证100ETF易方达,3月,3.615,563855.6188507502,402410.76720075,1.4011941647909745,0.5835405505047734,0.41645944949522684,161444.85165000006,966266.3860515,Positive Gamma
2026-08-28,深证100ETF易方达,9月,3.615,32370712.077375002,19230306.435456757,1.6833175376597236,0.627326998774749,0.37267300122525115,13140405.641918251,51601018.512831755,Positive Gamma
2026-08-28,科创50ETF华夏,10月,1.756,5307214.110488,5125102.355284962,1.0355332913527564,0.5087282510936341,0.491271748906366,182111.75520303973,10432316.465772962,Positive Gamma
2026-08-28,科创50ETF华夏,12月,1.756,51458179.32491425,36199728.71449776,1.4215073193160581,0.5870340791361125,0.4129659208638877,15258450.610416481,87657908.03941199,Positive Gamma
2026-08-28,科创50ETF华夏,3月,1.756,7546620.443886559,4895932.5413384,1.5414061325737838,0.6065170429933369,0.393482957006663,2650687.90254816,12442552.98522496,Positive Gamma
2026-08-28,科创50ETF华夏,9月,1.756,306539926.0422029,258978508.50772014,1.1836500557847058,0.5420511645852316,0.45794883541476833,47561417.5344827,565518434.5499231,Positive Gamma
2026-08-28,科创50ETF易方达,10月,1.703,670338.3571105001,747449.3460192201,0.8968344954485556,0.4728058761059572,0.5271941238940429,-77110.98890872001,1417787.7031297202,Negative Gamma
2026-08-28,科创50ETF易方达,12月,1.703,10064747.32165578,7081320.391657851,1.4213094119442125,0.5870003250856564,0.4129996749143434,2983426.9299979312,17146067.713313635,Positive Gamma
2026-08-28,科创50ETF易方达,3月,1.703,1783488.0488760401,1217202.95523619,1.4652347344407872,0.5943591147611995,0.40564088523880043,566285.0936398502,3000691.00411223,Positive Gamma
2026-08-28,科创50ETF易方达,9月,1.703,60379505.05688323,43949706.078596376,1.3738318283381696,0.578740166821311,0.4212598331786892,16429798.978286853,104329211.13547958,Positive Gamma
