underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,price_wall_score,in_price_range
沪深300ETF华泰柏瑞,12月,6.0,4.744,2650032.26532864,-538328.82023424,2111703.4450944,3188361.08556288,5058.0,1008.0,6066.0,1041.0,4.0,1045.0,0.0034345,-0.30615000000000003,0.23505,0.40458547195605676,False
沪深300ETF华泰柏瑞,7月,4.3,4.744,288879.25965311995,-8119096.49219392,-7830217.232540799,8407975.75184704,474.0,14153.0,14627.0,243.0,7660.0,7903.0,0.001591,0.47080000000000005,0.26285000000000003,0.6422649974205692,False
沪深300ETF华泰柏瑞,7月,4.4,4.744,481602.7165248,-17103813.51312,-16622210.796595199,17585416.229644798,390.0,17375.0,17765.0,163.0,8766.0,8929.0,0.0013835000000000002,0.44034999999999996,0.49305,0.7258887769280777,False
沪深300ETF华泰柏瑞,7月,4.5,4.744,2613485.0753075206,-50879769.05511552,-48266283.979808,53493254.13042304,1751.0,26591.0,28342.0,947.0,25603.0,26550.0,0.0022754999999999997,0.42685,0.7566999999999999,0.8590247547949798,False
沪深300ETF华泰柏瑞,7月,4.6,4.744,17895687.45137664,-97219367.1511744,-79323679.69979775,115115054.60255104,5079.0,28589.0,33668.0,10094.0,64824.0,74918.0,0.0021485000000000002,0.3225,1.5383,0.9250518771194585,True
沪深300ETF华泰柏瑞,7月,4.7,4.744,90267702.3534067,-173422284.29356033,-83154581.94015363,263689986.64696702,17727.0,36396.0,54123.0,62408.0,134900.0,197308.0,0.002216,0.12029999999999999,2.1898999999999997,0.959210124523608,True
沪深300ETF华泰柏瑞,7月,4.8,4.744,254744046.88962433,-160362577.86575997,94381469.02386436,415106624.7553843,49862.0,34134.0,83996.0,164153.0,163255.0,327408.0,0.0022565,-0.10375000000000001,2.1788,0.9776524672043287,True
沪深300ETF华泰柏瑞,7月,4.9,4.744,293992014.8837011,-131497618.34982528,162494396.53387582,425489633.23352635,80801.0,37701.0,118502.0,131453.0,80349.0,211802.0,0.0023864999999999997,-0.27935,1.58325,0.9831209745219291,True
沪深300ETF华泰柏瑞,7月,5.0,4.744,220151872.49591488,-60531495.24957376,159620377.2463411,280683367.74548864,102721.0,26387.0,129108.0,80679.0,32061.0,112740.0,0.0027660000000000002,-0.36515,0.9858,0.9781678404743018,False
沪深300ETF华泰柏瑞,7月,5.25,4.744,64011169.568508156,-5504334.67782912,58506834.89067903,69515504.24633728,106486.0,7116.0,113602.0,18591.0,3390.0,21981.0,0.003325,-0.46309999999999996,0.3054,0.9203512948277319,False
沪深300ETF华泰柏瑞,7月,5.5,4.744,9268893.298721282,-850936.11660288,8417957.182118401,10119829.415324163,38964.0,1694.0,40658.0,7757.0,115.0,7872.0,0.004427,-0.47355,0.16445,0.7317041183178721,False
沪深300ETF华泰柏瑞,7月,5.75,4.744,2321799.8254259196,-636144.8564064,1685654.9690195196,2957944.6818323196,16996.0,1221.0,18217.0,3582.0,24.0,3606.0,0.0061695,-0.45955,0.1461,0.5253719694537263,False
沪深300ETF华泰柏瑞,7月,6.0,4.744,1528077.0573868803,-495.57190272,1527581.4854841603,1528572.6292896003,19019.0,2202.0,21221.0,2616.0,40.0,2656.0,0.0027145000000000003,-0.49735,0.017900000000000003,0.45714256694374517,False
沪深300ETF华泰柏瑞,8月,4.4,4.744,965984.4166348801,-11465583.94930176,-10499599.53266688,12431568.36593664,727.0,8629.0,9356.0,421.0,16414.0,16835.0,1e-06,0.3143,0.5904,0.6793483842001777,False
沪深300ETF华泰柏瑞,8月,4.5,4.744,1745140.47649792,-27852059.158732798,-26106918.68223488,29597199.635230716,1094.0,17460.0,18554.0,736.0,17819.0,18555.0,1e-06,0.245,0.7088,0.795987613793076,False
沪深300ETF华泰柏瑞,8月,4.6,4.744,5609302.748286719,-40640893.006233595,-35031590.25794688,46250195.75452031,2149.0,20544.0,22693.0,2100.0,30387.0,32487.0,0.0020585,0.21065000000000003,1.0194,0.8431487237646857,True
沪深300ETF华泰柏瑞,8月,4.7,4.744,22814247.13797632,-39238996.1621504,-16424749.02417408,62053243.30012672,7696.0,18560.0,26256.0,14861.0,22016.0,36877.0,0.0021219999999999998,0.09600000000000003,1.1282999999999999,0.8739146278446221,True
沪深300ETF华泰柏瑞,8月,4.8,4.744,42126399.04183361,-30004097.92566784,12122301.116165768,72130496.96750145,14471.0,14204.0,28675.0,21122.0,14482.0,35604.0,0.0021995,-0.017400000000000027,1.11605,0.8849902925259289,True
沪深300ETF华泰柏瑞,8月,4.9,4.744,50666868.03488768,-20156358.6401408,30510509.394746877,70823226.67502847,19196.0,10285.0,29481.0,24666.0,12648.0,37314.0,0.0022915,-0.11860000000000004,1.0218,0.8890077020099425,True
沪深300ETF华泰柏瑞,8月,5.0,4.744,77375658.1178099,-14400692.938920958,62974965.17888895,91776351.05673087,34651.0,8232.0,42883.0,27701.0,8429.0,36130.0,0.0023829999999999997,-0.20390000000000003,0.8847499999999999,0.9162696951997512,False
沪深300ETF华泰柏瑞,8月,5.25,4.744,34344074.715177596,-2728454.6059635202,31615620.109214075,37072529.32114112,28755.0,2261.0,31016.0,15847.0,383.0,16230.0,0.002792,-0.32855,0.53345,0.8422062401567633,False
沪深300ETF华泰柏瑞,8月,5.5,4.744,9512441.907763202,-384836.56360704,9127605.344156161,9897278.471370243,15568.0,446.0,16014.0,8967.0,29.0,8996.0,0.0031934999999999997,-0.38895,0.32745,0.6720075135687844,False
沪深300ETF华泰柏瑞,8月,5.75,4.744,3525487.7132928004,-58450.027767039996,3467037.6855257605,3583937.74105984,9965.0,182.0,10147.0,3160.0,1.0,3161.0,0.0014104999999999999,-0.46935,0.14995,0.4920607705163293,False
沪深300ETF华泰柏瑞,8月,6.0,4.744,1136681.480368,-29969.271959039997,1106712.20840896,1166650.75232704,5425.0,81.0,5506.0,1348.0,13.0,1361.0,0.0034659999999999995,-0.46445,0.12875,0.3044452547329813,False
沪深300ETF华泰柏瑞,9月,4.0,4.744,561158.43595264,-15359312.6439552,-14798154.208002562,15920471.07990784,1424.0,32268.0,33692.0,245.0,34189.0,34434.0,0.001357,0.4484,0.1933,0.8106104149547435,False
沪深300ETF华泰柏瑞,9月,4.1,4.744,204397.07839488,-17740525.509033598,-17536128.43063872,17944922.587428477,357.0,28203.0,28560.0,9.0,34478.0,34487.0,0.0013285,0.4236,0.26695,0.8053556171493043,False
沪深300ETF华泰柏瑞,9月,4.2,4.744,1824579.8423046402,-15824337.55760704,-13999757.7153024,17648917.39991168,2329.0,19657.0,21986.0,230.0,30425.0,30655.0,0.001281,0.392,0.3529,0.7821125471939911,False
沪深300ETF华泰柏瑞,9月,4.3,4.744,1223400.93696,-15030299.712064,-13806898.775104,16253700.649024,1208.0,14924.0,16132.0,27.0,7916.0,7943.0,0.0012944999999999999,0.34615,0.44875,0.7063680194079196,False
沪深300ETF华泰柏瑞,9月,4.4,4.744,2381499.8106624004,-11959394.5687744,-9577894.758112,14340894.3794368,1917.0,9955.0,11872.0,381.0,6207.0,6588.0,0.001293,0.2922,0.5429,0.6674677509410067,False
沪深300ETF华泰柏瑞,9月,4.5,4.744,4616727.140646401,-14729700.0193728,-10112972.8787264,19346427.1600192,2570.0,10747.0,13317.0,418.0,5508.0,5926.0,0.002019,0.28065,0.7036,0.6890643115289469,False
沪深300ETF华泰柏瑞,9月,4.6,4.744,8570210.73404416,-13275484.5557504,-4705273.821706239,21845695.28979456,3956.0,8924.0,12880.0,1278.0,5272.0,6550.0,0.0021425,0.18590000000000004,0.8118000000000001,0.6971842673858457,True
沪深300ETF华泰柏瑞,9月,4.7,4.744,11176214.294019202,-14055042.33943104,-2878828.045411838,25231256.63345024,4871.0,9129.0,14000.0,2813.0,5689.0,8502.0,0.0022325,0.09530000000000002,0.8518000000000001,0.7293091347278771,True
沪深300ETF华泰柏瑞,9月,4.8,4.744,18479848.34556416,-8073531.7840083195,10406316.56155584,26553380.12957248,8231.0,5267.0,13498.0,4478.0,3778.0,8256.0,0.0023214999999999998,0.009849999999999998,0.83935,0.728371966461843,True
沪深300ETF华泰柏瑞,9月,4.9,4.744,23047505.3157376,-8296682.950607359,14750822.365130242,31344188.26634496,10988.0,5636.0,16624.0,6017.0,3315.0,9332.0,0.0024115,-0.06745000000000001,0.79305,0.7615094224615687,True
沪深300ETF华泰柏瑞,9月,5.0,4.744,44240472.769979514,-10783831.624191359,33456641.145788155,55024304.39417087,23427.0,7841.0,31268.0,10213.0,1520.0,11733.0,0.0025080000000000002,-0.1349,0.7251,0.8437591890590532,False
沪深300ETF华泰柏瑞,9月,5.25,4.744,42285198.77901568,-8553138.934656,33732059.84435968,50838337.713671684,32716.0,7836.0,40552.0,9023.0,489.0,9512.0,0.002791,-0.25749999999999995,0.52965,0.8452533617014527,False
沪深300ETF华泰柏瑞,9月,5.5,4.744,18276554.938654717,-4109606.29707264,14166948.641582077,22386161.23572736,22384.0,4914.0,27298.0,11843.0,40.0,11883.0,0.0031945000000000003,-0.32365,0.36719999999999997,0.7847092775119461,False
沪深300ETF华泰柏瑞,9月,5.75,4.744,8826304.3789632,-731939.2202796801,8094365.15868352,9558243.599242881,16710.0,1073.0,17783.0,9794.0,16.0,9810.0,0.0034605,-0.36895,0.2689,0.683450307264041,False
沪深300ETF华泰柏瑞,9月,6.0,4.744,11522226.782527998,-581863.0789619201,10940363.703566078,12104089.861489918,33572.0,1057.0,34629.0,80274.0,21.0,80295.0,0.0035754999999999997,-0.40785,0.19855,0.8100927360350166,False
沪深300ETF嘉实,12月,4.5,4.949,232565.32905333,-886143.2838840398,-653577.9548307098,1118708.6129373698,251.0,1066.0,1317.0,34.0,267.0,301.0,0.001366,0.28390000000000004,0.35885,0.1775666274603313,False
沪深300ETF嘉实,12月,4.6,4.949,383834.08208942995,-1374890.9325049499,-991056.8504155199,1758725.0145943798,369.0,1535.0,1904.0,185.0,403.0,588.0,0.001375,0.2423,0.3952,0.25097757293772216,False
沪深300ETF嘉实,12月,4.7,4.949,1346448.4097416797,-960706.5989603597,385741.81078132,2307155.0087020393,866.0,1022.0,1888.0,105.0,272.0,377.0,0.0018495,0.2858,0.5093,0.2657764120015172,False
沪深300ETF嘉实,12月,4.8,4.949,872263.57182335,-993868.1111583,-121604.53933494992,1866131.6829816499,445.0,1026.0,1471.0,70.0,56.0,126.0,0.0020235,0.19519999999999998,0.5979,0.2229180920655682,True
沪深300ETF嘉实,12月,4.9,4.949,495591.12626632,-755060.5978141101,-259469.4715477901,1250651.72408043,248.0,761.0,1009.0,28.0,124.0,152.0,0.002125,0.12269999999999998,0.6105,0.171051329034931,True
沪深300ETF嘉实,12月,5.0,4.949,1101957.6332614499,-505276.72533176997,596680.9079296798,1607234.35859322,567.0,509.0,1076.0,105.0,206.0,311.0,0.0022170000000000002,0.05929999999999999,0.5993999999999999,0.1997281042938227,True
沪深300ETF嘉实,12月,5.25,4.949,3666544.8189601,-731978.5257057,2934566.2932543997,4398523.3446658,2231.0,790.0,3021.0,440.0,84.0,524.0,0.002447,-0.06999999999999998,0.5246500000000001,0.36334238789615086,False
沪深300ETF嘉实,12月,5.5,4.949,1402104.41655004,-274940.46789544995,1127163.9486545902,1677044.8844454898,1084.0,347.0,1431.0,78.0,62.0,140.0,0.0027555,-0.1601,0.4258,0.21116161246553458,False
沪深300ETF嘉实,12月,5.75,4.949,1130709.4975753499,-284799.9644279999,845909.53314735,1415509.4620033498,1155.0,408.0,1563.0,68.0,46.0,114.0,0.003006,-0.2242,0.34235,0.19284777236004172,False
沪深300ETF嘉实,12月,6.0,4.949,578655.82314974,-234839.95690819997,343815.86624154006,813495.7800579399,787.0,382.0,1169.0,121.0,14.0,135.0,0.0032675,-0.268,0.2756,0.138454815034888,False
沪深300ETF嘉实,12月,6.25,4.949,836759.3423397598,-136365.98503163998,700393.3573081198,973125.3273713998,1509.0,249.0,1758.0,1531.0,15.0,1546.0,0.0035204999999999998,-0.29900000000000004,0.22499999999999998,0.22197485098877706,False
沪深300ETF嘉实,7月,4.5,4.949,115693.73993561999,-2050789.9743309997,-1935096.2343953797,2166483.7142666196,421.0,3650.0,4071.0,307.0,4090.0,4397.0,0.0027099999999999997,0.48405,0.1708,0.3844883815435753,False
沪深300ETF嘉实,7月,4.6,4.949,848970.37349432,-3368169.0956498194,-2519198.7221554993,4217139.469144139,616.0,3173.0,3789.0,382.0,5131.0,5513.0,0.0013475000000000002,0.436,0.49805,0.4488159123171134,False
沪深300ETF嘉实,7月,4.7,4.949,1314695.7119532598,-13501245.042257698,-12186549.330304438,14815940.754210958,1017.0,6539.0,7556.0,1344.0,9198.0,10542.0,0.002146,0.4333,0.6854,0.6566660679734041,False
沪深300ETF嘉实,7月,4.8,4.949,8673602.02088352,-24630712.572704908,-15957110.551821388,33304314.593588427,2344.0,6987.0,9331.0,5687.0,15124.0,20811.0,0.0022205000000000003,0.31310000000000004,1.47505,0.74800657938884,True
沪深300ETF嘉实,7月,4.9,4.949,23660865.090125337,-34995336.91557258,-11334471.825447246,58656202.00569792,4506.0,7310.0,11816.0,7832.0,18626.0,26458.0,0.0022645,0.1247,2.04925,0.7973006848895788,True
沪深300ETF嘉实,7月,5.0,4.949,80021058.42491032,-42303349.55903294,37717708.86587738,122324407.98394325,14989.0,9059.0,24048.0,24723.0,26189.0,50912.0,0.00234,-0.08499999999999999,2.04315,0.8930638551955075,True
沪深300ETF嘉实,7月,5.25,4.949,49521333.524367526,-10530309.685778398,38991023.83858913,60051643.21014592,26099.0,4990.0,31089.0,26443.0,7366.0,33809.0,0.0028705,-0.3842,0.81815,0.8819248908116937,False
沪深300ETF嘉实,7月,5.5,4.949,16610025.736869037,-3399343.2782026203,13210682.458666418,20009369.015071657,28163.0,3578.0,31741.0,8870.0,3848.0,12718.0,0.0036925000000000005,-0.45205,0.31435,0.7927592969093228,False
沪深300ETF嘉实,7月,5.75,4.949,2059193.3857341,-357776.6488115399,1701416.73692256,2416970.03454564,8030.0,762.0,8792.0,2548.0,284.0,2832.0,0.004411999999999999,-0.4762,0.1482,0.4356960967937886,False
沪深300ETF嘉实,7月,6.0,4.949,868373.16708051,-108241.62115535997,760131.5459251499,976614.78823587,6253.0,528.0,6781.0,1263.0,74.0,1337.0,0.004935500000000001,-0.4891,0.0702,0.3061088392057908,False
沪深300ETF嘉实,7月,6.25,4.949,1099144.6580365999,-161313.90348423,937830.7545523699,1260458.5615208298,11390.0,1191.0,12581.0,1575.0,42.0,1617.0,0.005717,-0.49185,0.04735,0.38269202037652994,False
沪深300ETF嘉实,8月,4.6,4.949,528685.28381151,-3712621.5245913495,-3183936.2407798395,4241306.80840286,373.0,2567.0,2940.0,212.0,1364.0,1576.0,0.001248,0.31829999999999997,0.5846,0.3904892565032264,False
沪深300ETF嘉实,8月,4.7,4.949,933801.96661388,-4700604.55358137,-3766802.58696749,5634406.52019525,467.0,2633.0,3100.0,185.0,1785.0,1970.0,0.0019444999999999996,0.31855,0.7726500000000001,0.43637394357431564,False
沪深300ETF嘉实,8月,4.8,4.949,4130917.6759918197,-3213406.9629330896,917510.7130587301,7344324.63892491,1498.0,1551.0,3049.0,1296.0,1184.0,2480.0,0.0020415,0.21119999999999997,0.9859,0.4700480805145241,True
沪深300ETF嘉实,8月,4.9,4.949,5873520.1910519395,-3615554.1627902198,2257966.0282617197,9489074.35384216,1922.0,1622.0,3544.0,1396.0,1498.0,2894.0,0.0021149999999999997,0.09930000000000003,1.0789,0.5176941628974082,True
沪深300ETF嘉实,8月,5.0,4.949,12538488.902445657,-5800432.31025986,6738056.592185797,18338921.212705515,4202.0,2639.0,6841.0,2522.0,1279.0,3801.0,0.0022205,-0.009099999999999997,1.05785,0.6323854401946034,True
沪深300ETF嘉实,8月,5.25,4.949,9883878.426993478,-2321747.2105258196,7562131.216467658,12205625.637519298,4647.0,1331.0,5978.0,2834.0,546.0,3380.0,0.0024714999999999997,-0.22115,0.7903,0.5847665103399725,False
沪深300ETF嘉实,8月,5.5,4.949,5774174.28257978,-729903.51254898,5044270.770030799,6504077.79512876,4882.0,594.0,5476.0,3877.0,343.0,4220.0,0.002799,-0.33765,0.4923,0.5183751285975557,False
沪深300ETF嘉实,8月,5.75,4.949,1049029.12250045,-309206.8413245,739822.2811759498,1358235.96382495,1703.0,350.0,2053.0,1832.0,42.0,1874.0,0.003145,-0.3957,0.30610000000000004,0.2635437131484865,False
沪深300ETF嘉实,8月,6.0,4.949,231361.76264019,-179182.9703958,52178.79224439,410544.73303599,689.0,267.0,956.0,929.0,1.0,930.0,0.0035554999999999996,-0.42205000000000004,0.20555,0.12665632559402773,False
沪深300ETF嘉实,8月,6.25,4.949,459097.39570233005,-85597.23182681999,373500.16387551004,544694.62752915,2157.0,159.0,2316.0,811.0,13.0,824.0,0.0040045,-0.43495,0.15335,0.171653124991244,False
沪深300ETF嘉实,9月,4.2,4.949,135374.76946917,-5699633.2557703685,-5564258.486301199,5835008.025239538,297.0,10859.0,11156.0,50.0,8970.0,9020.0,0.0013255,0.4443,0.2002,0.5863496321479476,False
沪深300ETF嘉实,9月,4.3,4.949,85509.79324125,-3510034.6493100002,-3424524.8560687504,3595544.44255125,133.0,5100.0,5233.0,27.0,925.0,952.0,0.0013020000000000002,0.41864999999999997,0.27175000000000005,0.40177396715795444,False
沪深300ETF嘉实,9月,4.4,4.949,391572.02952336,-1566011.8415541602,-1174439.8120308002,1957583.8710775203,456.0,1782.0,2238.0,18.0,1074.0,1092.0,0.001293,0.38380000000000003,0.3547,0.2834855616223245,False
沪深300ETF嘉实,9月,4.5,4.949,560093.37070386,-2029869.8641128598,-1469776.4934089999,2589963.23481672,514.0,1881.0,2395.0,111.0,1001.0,1112.0,0.001292,0.33955,0.44275,0.31518906494196147,False
沪深300ETF嘉实,9月,4.6,4.949,307202.6117846699,-1367463.0613996794,-1060260.4496150096,1674665.6731843492,463.0,1077.0,1540.0,21.0,266.0,287.0,0.0017650000000000003,0.3772,0.39464999999999995,0.21889693322938045,False
沪深300ETF嘉实,9月,4.7,4.949,1363626.7853050497,-1698900.8569478402,-335274.07164279046,3062527.64225289,717.0,1191.0,1908.0,33.0,508.0,541.0,0.0020505,0.2732,0.67945,0.3022323747323392,False
沪深300ETF嘉实,9月,4.8,4.949,2562207.7295115,-2033980.94719071,528226.7823207898,4596188.67670221,1134.0,1323.0,2457.0,248.0,628.0,876.0,0.00216,0.18405000000000002,0.7751,0.36722646267594705,True
沪深300ETF嘉实,9月,4.9,4.949,2862952.62211651,-2767864.7523281993,95087.86978831049,5630817.374444709,1199.0,1724.0,2923.0,285.0,611.0,896.0,0.002232,0.09785000000000002,0.8151999999999999,0.3994843738446522,True
沪深300ETF嘉实,9月,5.0,4.949,3879660.328633319,-1883495.7124605998,1996164.6161727193,5763156.041093919,1659.0,1180.0,2839.0,750.0,757.0,1507.0,0.0023245,0.015750000000000014,0.80325,0.4225911516428455,True
沪深300ETF嘉实,9月,5.25,4.949,8232862.56440872,-4015406.161007639,4217456.4034010805,12248268.725416359,4402.0,2913.0,7315.0,611.0,496.0,1107.0,0.002581,-0.15170000000000003,0.6632,0.5621383068343495,False
沪深300ETF嘉实,9月,5.5,4.949,5945777.2828180995,-2190323.34252396,3755453.9402941396,8136100.62534206,4589.0,1962.0,6551.0,1079.0,200.0,1279.0,0.002829,-0.26405,0.4924,0.5151700118692285,False
沪深300ETF嘉实,9月,5.75,4.949,3260584.8559053,-1456684.9532484899,1803899.9026568101,4717269.80915379,3842.0,1621.0,5463.0,906.0,13.0,919.0,0.0029929999999999996,-0.34114999999999995,0.3567,0.42785583453574594,False
沪深300ETF嘉实,9月,6.0,4.949,4562818.73246976,-705736.66314228,3857082.06932748,5268555.39561204,8128.0,996.0,9124.0,629.0,0.0,629.0,0.0035434999999999998,-0.3634,0.25925,0.4734237559618617,False
沪深300ETF嘉实,9月,6.25,4.949,3530402.6963016,-154658.28408848998,3375744.41221311,3685060.98039009,9483.0,273.0,9756.0,2196.0,6.0,2202.0,0.0034795,-0.41295,0.19165,0.48347522300334644,False
深证100ETF易方达,12月,3.4,3.753,82595.05617636001,-164796.57720126002,-82201.52102490001,247391.63337762002,117.0,326.0,443.0,6.0,20.0,26.0,0.002622,0.3049,0.43005,0.040392345603743295,False
深证100ETF易方达,12月,3.5,3.753,67274.2284867,-113404.04146260001,-46129.812975900015,180678.2699493,90.0,213.0,303.0,70.0,188.0,258.0,0.0030895000000000002,0.21095,0.45435,0.03723444839241123,False
深证100ETF易方达,12月,3.6,3.753,120168.22618476002,-119658.63055914002,509.59562562000065,239826.85674390005,156.0,218.0,374.0,71.0,145.0,216.0,0.0032170000000000002,0.15694999999999998,0.46830000000000005,0.050467303678197586,True
深证100ETF易方达,12月,3.7,3.753,158609.73699801002,-105164.31119760001,53445.42580041001,263774.04819561006,179.0,183.0,362.0,104.0,155.0,259.0,0.0030844999999999996,0.10955000000000004,0.51855,0.05496744997179319,True
深证100ETF易方达,12月,3.8,3.753,169216.59387555002,-48106.643989050004,121109.94988650002,217323.23786460003,195.0,83.0,278.0,489.0,63.0,552.0,0.0031790000000000004,0.05745000000000003,0.5138,0.0608666768833941,True
深证100ETF易方达,12月,3.9,3.753,189457.17435882,-81895.45377933001,107561.72057948998,271352.62813815,219.0,139.0,358.0,181.0,23.0,204.0,0.003183,0.0072500000000000064,0.51625,0.05526622632476437,True
深证100ETF易方达,12月,4.0,3.753,197663.10060222002,-100569.7812618,97093.31934042001,298232.88186402,242.0,190.0,432.0,259.0,127.0,386.0,0.0034620000000000002,-0.032200000000000006,0.47785,0.07293900794183551,False
深证100ETF易方达,12月,4.1,3.753,163746.68063040002,-65533.88477466,98212.79585574003,229280.56540506,210.0,118.0,328.0,183.0,119.0,302.0,0.0033745,-0.0786,0.47395,0.049684707738829104,False
深证100ETF易方达,12月,4.2,3.753,109088.67640518003,-90064.05474888001,19024.62165630002,199152.73115406005,149.0,166.0,315.0,6.0,145.0,151.0,0.0034269999999999995,-0.11729999999999999,0.4525,0.03729279367863498,False
深证100ETF易方达,12月,4.3,3.753,133031.50150410002,-39245.90567724,93785.59582686002,172277.40718134,190.0,82.0,272.0,14.0,0.0,14.0,0.0036595,-0.14609999999999998,0.41845,0.01722166853912654,False
深证100ETF易方达,12月,4.4,3.753,153161.93721699002,-28416.223957320006,124745.71325967001,181578.16117431002,233.0,62.0,295.0,47.0,0.0,47.0,0.0036925,-0.18125000000000002,0.39605,0.02578121634873316,False
深证100ETF易方达,12月,4.5,3.753,261192.1251958201,-179825.14095417006,81366.98424165003,441017.26614999014,443.0,387.0,830.0,3.0,5.0,8.0,0.0036720000000000004,-0.2106,0.37425,0.08009127238670746,False
深证100ETF易方达,12月,4.6,3.753,111404.95613523001,-10507.416714,100897.53942123,121912.37284923001,207.0,25.0,232.0,31.0,0.0,31.0,0.0039245,-0.22524999999999998,0.34025,0.011584040268659723,False
深证100ETF易方达,7月,3.4,3.753,13544.144654400003,-5446392.26607063,-5432848.121416231,5459936.41072503,16.0,8953.0,8969.0,2.0,27841.0,27843.0,0.0053245,0.3876,0.51645,0.5983172069240158,False
深证100ETF易方达,7月,3.5,3.753,58169.96036928001,-1627593.214995,-1569423.25462572,1685763.1753642801,48.0,1375.0,1423.0,14.0,1781.0,1795.0,0.0036639999999999997,0.3853,0.8504,0.2720189860165548,False
深证100ETF易方达,7月,3.6,3.753,351763.52196888,-3130170.7071078005,-2778407.1851389203,3481934.2290766807,184.0,1604.0,1788.0,130.0,1125.0,1255.0,0.0034655000000000003,0.28115,1.3714,0.33740592960877425,True
深证100ETF易方达,7月,3.7,3.753,1187980.3650924002,-6528125.32362342,-5340144.958531019,7716105.68871582,440.0,2517.0,2957.0,444.0,3155.0,3599.0,0.0032544999999999996,0.12324999999999997,1.87915,0.4881025397717459,True
深证100ETF易方达,7月,3.8,3.753,5193007.602213601,-8052010.476501332,-2859002.874287731,13245018.078714933,1872.0,2927.0,4799.0,2974.0,3651.0,6625.0,0.00322,-0.07289999999999999,1.9613,0.5911046774011324,True
深证100ETF易方达,7月,3.9,3.753,6144694.33506975,-4548717.458076871,1595976.8769928794,10693411.793146621,2775.0,2041.0,4816.0,3824.0,2096.0,5920.0,0.0032790000000000002,-0.2447,1.5772,0.5659198609334648,True
深证100ETF易方达,7月,4.0,3.753,7546083.009775201,-2721790.23786198,4824292.771913221,10267873.24763718,5060.0,2473.0,7533.0,1504.0,571.0,2075.0,0.002947,-0.39685,0.9200999999999999,0.5695261524081503,False
深证100ETF易方达,7月,4.1,3.753,5072076.5319414,-1361629.6521503401,3710446.8797910595,6433706.18409174,5452.0,1271.0,6723.0,1844.0,181.0,2025.0,0.0018585,-0.3891,0.71055,0.5125787654834117,False
深证100ETF易方达,7月,4.2,3.753,3001221.0412119003,-384429.19314150006,2616791.8480704003,3385650.2343534003,5374.0,850.0,6224.0,1393.0,15.0,1408.0,0.0037385,-0.4612,0.3588,0.4217045675752699,False
深证100ETF易方达,7月,4.3,3.753,1293461.8706926801,-62501.241486870014,1230960.6292058101,1355963.11217955,4107.0,137.0,4244.0,2089.0,9.0,2098.0,0.002023,-0.46565,0.27375,0.3152973248146659,False
深证100ETF易方达,7月,4.4,3.753,367501.12507485005,-17694.292556250002,349806.83251860004,385195.41763110005,1781.0,67.0,1848.0,284.0,4.0,288.0,0.0021835,-0.4805,0.16699999999999998,0.11732709443347764,False
深证100ETF易方达,7月,4.5,3.753,347904.2295028801,-5826.827373210001,342077.4021296701,353731.05687609006,2448.0,41.0,2489.0,814.0,2.0,816.0,0.0023455,-0.4888,0.1009,0.15305498711091922,False
深证100ETF易方达,7月,4.6,3.753,201975.64865784,-1574.1406058400003,200401.50805200002,203549.78926368,2406.0,22.0,2428.0,1933.0,2.0,1935.0,0.0024129999999999998,-0.4943,0.0552,0.1552158392106823,False
深证100ETF易方达,8月,3.4,3.753,5445.82787976,-432158.21803926013,-426712.3901595001,437604.04591902014,8.0,538.0,546.0,8.0,775.0,783.0,0.0027760000000000003,0.37534999999999996,0.5268,0.11410615990305538,False
深证100ETF易方达,8月,3.5,3.753,3204.6212476800006,-610500.6300959999,-607296.0088483199,613705.25134368,3.0,630.0,633.0,2.0,134.0,136.0,0.0032255,0.26605,0.7232,0.10869486285563104,False
深证100ETF易方达,8月,3.6,3.753,18724.6109646,-1098636.7585538703,-1079912.1475892703,1117361.3695184703,17.0,971.0,988.0,1.0,96.0,97.0,0.0034525,0.17354999999999998,0.7926500000000001,0.15390212343456233,True
深证100ETF易方达,8月,3.7,3.753,181208.14798788002,-1046765.19165912,-865557.04367124,1227973.339647,117.0,932.0,1049.0,42.0,395.0,437.0,0.0031855,0.09389999999999998,0.9484999999999999,0.18510170456140154,True
深证100ETF易方达,8月,3.8,3.753,301005.23418549,-1137960.5543308798,-836955.3201453898,1438965.7885163699,199.0,994.0,1193.0,138.0,205.0,343.0,0.003272,-0.0015499999999999958,0.94335,0.2005511785147066,True
深证100ETF易方达,8月,3.9,3.753,451838.21516433003,-404049.46982841,47788.745335920015,855887.68499274,313.0,347.0,660.0,190.0,82.0,272.0,0.0032154999999999996,-0.09425000000000003,0.9258,0.13555449404380146,True
深证100ETF易方达,8月,4.0,3.753,558202.42827864,-164710.095246,393492.33303264005,722912.52352464,456.0,150.0,606.0,264.0,23.0,287.0,0.003346,-0.1696,0.8243499999999999,0.12341489310119674,False
深证100ETF易方达,8月,4.1,3.753,489314.3394607201,-133236.43838505002,356077.90107567003,622550.7778457701,454.0,117.0,571.0,150.0,21.0,171.0,0.0026569999999999996,-0.3033,0.78685,0.10856592930673646,False
