trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value
2026-07-29,ETF,,,深证100ETF易方达,,,8月,3.62,3.7,3.6,4.6,3.2,3.7,3.8,3.7,11446250.864411999,41660395.523308,41829.0,65424.0,,26553323.193859998,15107072.329448001,1.7576749892234236,0.6373756864359111,0.3626243135640888,0.022099447513812098,-0.0055248618784530246,0.022099447513812098,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.2469701932525386,0.07852555802737625,0.2747513728718224,0.2747513728718224,0.03929490652782612,,-2.522224544883314e-05,0.30529999999999996,0.2793,0.3547,25889844.0,
2026-07-29,ETF,,,深证100ETF易方达,,,9月,3.62,3.9,3.0,4.6,3.0,3.0,,3.7,-476935.29322000017,12542294.493595999,18353.0,16676.0,,6032679.600188,6509614.893408,0.9267337160447124,0.48098692015788985,0.5190130798421102,0.07734806629834257,-0.1712707182320442,0.022099447513812098,Negative Gamma,,,,,,,,,,,,,,,,,,,,,,,0.11403220959119012,-0.09228125172880915,-0.038026159684220406,-0.038026159684220406,0.056668705234498185,,-0.0057073464778549235,0.3209619469026548,0.2867,0.3233,11396890.0,
2026-07-29,ETF,,,科创50ETF华夏,,,12月,1.776,2.55,1.3,2.55,1.3,1.3,2.5,1.8,3177650.45021184,41554920.83134464,244502.0,148605.0,,22366285.64077824,19188635.190566402,1.1656006494810036,0.5382343460971649,0.4617656539028351,0.43581081081081074,-0.26801801801801806,0.013513513513513598,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.16102347056560212,0.03443299061107705,0.07646869219432989,0.07646869219432989,0.020708292179261446,,-0.0036115727266003298,0.5198,0.47,0.5537,416366252.0,
2026-07-29,ETF,,,科创50ETF华夏,,,3月,1.776,2.15,2.15,2.15,2.15,2.15,2.1,1.7,643631.94436608,2819719.35207936,16351.0,16721.0,,1731675.64822272,1088043.70385664,1.5915497163254433,0.6141304974006444,0.38586950259935565,0.2105855855855856,0.2105855855855856,-0.0427927927927928,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.2468251938975539,0.05584986489868468,0.22826099480128872,0.22826099480128872,0.02049301515243838,,-0.005488345704277266,0.58665,0.42450000000000004,0.5693,43933457.0,
2026-07-29,ETF,,,科创50ETF华夏,,,8月,1.776,1.9,1.6,2.55,1.6,1.9,2.0,1.85,75730419.30534911,403262398.0672819,1356417.0,2318628.0,,239496408.68631557,163765989.38096637,1.462430689006975,0.5938971990300892,0.4061028009699109,0.06981981981981966,-0.09909909909909909,0.04166666666666674,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.027705175117616356,-0.060875619474946324,0.18779439806017809,0.18779439806017809,0.017118712049325944,,-0.0011047619270169136,0.5739,0.586,0.6019,1134897003.0,
2026-07-29,ETF,,,科创50ETF华夏,,,9月,1.776,2.1,1.8,2.55,1.1,1.8,,1.8,-3742410.0157747217,153792794.67213312,858981.0,419600.0,,75025192.32817921,78767602.34395394,0.952487953112591,0.48783294749356415,0.512167052506436,0.18243243243243246,0.013513513513513598,0.013513513513513598,Negative Gamma,,,,,,,,,,,,,,,,,,,,,,,0.1230569347130064,0.008770267434511507,-0.02433410501287186,-0.02433410501287186,0.01912634710385953,,-0.0015127103425601252,0.538775,0.5179,0.5842,702970668.0,
2026-07-29,ETF,,,科创50ETF易方达,,,12月,1.723,2.15,1.25,2.15,1.25,2.15,2.35,1.8,391080.2007900898,8815943.189923229,53443.0,34747.0,,4603511.6953566605,4212431.49456657,1.0928395396564972,0.5221802813587265,0.4778197186412737,0.24782356355194413,-0.2745211839814278,0.04468949506674402,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.19420545970329708,-0.04350006114971711,0.04436056271745272,0.04436056271745272,0.016941979359808266,,-0.004678375065828236,0.537575,0.4597,0.5640999999999999,111316214.0,
2026-07-29,ETF,,,科创50ETF易方达,,,3月,1.723,2.1,1.7,2.1,1.7,2.1,2.1,1.7,80249.70264743001,802525.5559599902,4744.0,4998.0,,441387.62930371007,361137.92665627995,1.222213444570748,0.5499982225185553,0.4500017774814443,0.21880441091120129,-0.013348810214741769,-0.013348810214741769,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.28024145634298203,-0.053058912451608625,0.09999644503711089,0.09999644503711089,0.020655221924410615,,-0.007531830642112233,0.525975,0.41759999999999997,0.565,12335912.0,
2026-07-29,ETF,,,科创50ETF易方达,,,8月,1.723,1.9,1.85,2.45,1.55,1.85,1.9,1.8,16911860.704366744,57366875.00822156,222112.0,265872.0,,37139367.856294155,20227507.151927408,1.8360823000749884,0.6474009234592526,0.3525990765407475,0.1027278003482297,0.07370864770748686,0.04468949506674402,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,-1.015147580714966,-0.031991980238387965,0.2948018469185049,0.2948018469185049,0.017108702422224387,,-0.0009255217576566927,0.57765,0.5865,0.0001,170035981.0,
2026-07-29,ETF,,,科创50ETF易方达,,,9月,1.723,1.75,1.75,2.45,1.1,1.75,2.35,1.75,1865487.6727859606,30288853.71032318,170575.0,65761.0,,16077170.691554572,14211683.01876861,1.1312643738480737,0.5307949533288241,0.469205046671176,0.015670342426001183,0.015670342426001183,0.015670342426001183,Positive Gamma,,,,,,,,,,,,,,,,,,,,,,,0.11155956645957098,0.06870046344756144,0.061589906657648075,0.061589906657648075,0.01919629069815529,,-0.0009845414937362314,0.5512750000000001,0.5285,0.59,139523830.0,
2026-07-29,COMMODITY,COMMODITY,AP,AP,AP,CZCE,2610,7698.0,,,10000.0,7000.0,,,8000.0,,,61058.0,12031.0,8381755.0,,,,,,,,0.03923096908287871,,AP610,7698.0,52310.0,108487.0,-2367.0,4026300700.0,3e-05,8000.0,8000.0,0.2990387113535984,-0.09067290205248113,0.03923096908287871,0.03923096908287871,44837.0,16221.0,0.46866913426578005,3000.0,0.3897116134060795,price_wall,8000.0,0.03923096908287871,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,AP,AP,AP,CZCE,2611,7528.0,,,9800.0,6800.0,,,9800.0,,,1130.0,12.0,16065.0,,,,,,,,0.3018065887353878,,AP611,7528.0,79.0,1399.0,-19.0,5940010.0,3.2e-05,7100.0,7700.0,0.3018065887353878,-0.09670563230605733,-0.05685441020191284,0.02284803400637614,781.0,349.0,0.3823008849557522,3000.0,0.3985122210414453,amount_wall,7700.0,0.02284803400637614,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,AP,AP,AP,CZCE,2701,7404.0,,,8800.0,6600.0,,,8800.0,,,3757.0,234.0,86010.0,,,,,,,,0.18854673149648837,,AP701,7404.0,6187.0,39360.0,49.0,458704180.0,4e-06,8800.0,8800.0,0.18854673149648837,-0.10858995137763372,0.18854673149648837,0.18854673149648837,2967.0,790.0,0.5794516901783338,2200.0,0.2971366828741221,put_oi_wall,6600.0,-0.10858995137763372,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CF,CF,CF,CZCE,2609,15845.0,,,17000.0,15000.0,,,16000.0,,,385998.0,115183.0,40566705.0,,,,,,,,0.00978226569895857,,CF609,15845.0,154451.0,398506.0,-7825.0,12244103000.0,-1.3e-05,16000.0,16000.0,0.07289365730514352,-0.05332912590722627,0.00978226569895857,0.00978226569895857,216113.0,169885.0,0.11976227856102882,2000.0,0.12622278321236982,price_wall,16000.0,0.00978226569895857,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CF,CF,CF,CZCE,2611,16115.0,,,16400.0,15400.0,,,16400.0,,,42314.0,7534.0,6667390.0,,,,,,,,0.01768538628606886,,CF611,16115.0,43518.0,272700.0,4341.0,3507550800.0,-1.1999999999999999e-05,16000.0,16000.0,0.01768538628606886,-0.04436860068259385,-0.00713620850139618,-0.00713620850139618,24365.0,17949.0,0.1516283026894172,1000.0,0.06205398696866274,volume_wall,16000.0,-0.00713620850139618,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CF,CF,CF,CZCE,2701,16295.0,,,17000.0,15800.0,,,17000.0,,,83613.0,7800.0,10346375.0,,,,,,,,0.043264805154955566,,CF701,16295.0,60382.0,269895.0,841.0,4919623500.0,2.9999999999999997e-06,17000.0,16400.0,0.043264805154955566,-0.030377416385394262,0.043264805154955566,0.006443694384780541,38386.0,45227.0,-0.08181742073600995,1200.0,0.0736422215403498,amount_wall,16400.0,0.006443694384780541,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CF,CF,CF,CZCE,2703,16145.0,,,18200.0,14600.0,,,15600.0,,,362.0,3.0,5055.0,,,,,,,,-0.033756580984825035,,CF703,16145.0,14013.0,43908.0,625.0,1131900100.0,-5.999999999999999e-06,15600.0,15600.0,0.12728398885103753,-0.09569526169092601,-0.033756580984825035,-0.033756580984825035,176.0,186.0,-0.027624309392265192,3600.0,0.22297925054196346,price_wall,15600.0,-0.033756580984825035,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CF,CF,CF,CZCE,2705,16075.0,,,17800.0,14400.0,,,17800.0,,,927.0,0.0,0.0,,,,,,,,0.10730948678071539,,CF705,16075.0,2303.0,16106.0,408.0,185218780.0,0.0,14400.0,14400.0,0.10730948678071539,-0.10419906687402802,-0.10419906687402802,-0.10419906687402802,623.0,304.0,0.3441208198489752,3400.0,0.2115085536547434,put_oi_wall,14400.0,-0.10419906687402802,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CJ,CJ,CJ,CZCE,2609,7890.0,,,8200.0,7800.0,,,8000.0,,,139408.0,224040.0,15215410.0,,,,,,,,0.013941698352344822,,CJ609,7890.0,101640.0,143681.0,-3038.0,4022403000.0,-0.000125,7900.0,7900.0,0.03929024081115329,-0.011406844106463865,0.0012674271229404788,0.0012674271229404788,107436.0,31972.0,0.5413175714449673,400.0,0.050697084917617236,volume_wall,7900.0,0.0012674271229404788,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CJ,CJ,CJ,CZCE,2612,8560.0,,,10000.0,8700.0,,,10000.0,,,6426.0,715.0,414570.0,,,,,,,,0.16822429906542058,,CJ612,8560.0,1382.0,7577.0,-32.0,59391450.0,-0.000115,10000.0,8700.0,0.16822429906542058,0.016355140186915973,0.16822429906542058,0.016355140186915973,5349.0,1077.0,0.6647992530345471,1300.0,0.15186915887850466,put_oi_wall,8700.0,0.016355140186915973,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CJ,CJ,CJ,CZCE,2701,8510.0,,,10000.0,8500.0,,,10000.0,,,28406.0,3407.0,3841750.0,,,,,,,,0.1750881316098707,,CJ701,8510.0,43788.0,92754.0,5736.0,1870842300.0,-0.000156,9000.0,9000.0,0.1750881316098707,-0.001175088131609825,0.057579318448883754,0.057579318448883754,22990.0,5416.0,0.618672111525734,1500.0,0.1762632197414806,put_oi_wall,8500.0,-0.001175088131609825,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,CJ,CJ,CJ,CZCE,2705,8565.0,,,9000.0,8400.0,,,8400.0,,,2236.0,50.0,88205.0,,,,,,,,-0.019264448336252182,,CJ705,8565.0,4168.0,20334.0,1025.0,179224000.0,-0.00015,8400.0,8400.0,0.05078809106830118,-0.019264448336252182,-0.019264448336252182,-0.019264448336252182,1689.0,547.0,0.5107334525939177,600.0,0.07005253940455342,put_oi_wall,8400.0,-0.019264448336252182,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2609,884.0,,,1540.0,1000.0,,,900.0,,,1105818.0,317274.0,58985530.0,,,,,,,,0.018099547511312153,,FG609,884.0,908913.0,1806289.0,-10819.0,16105938000.0,-5.6e-05,900.0,900.0,0.7420814479638009,0.13122171945701355,0.018099547511312153,0.018099547511312153,889532.0,216286.0,0.6088217048375049,540.0,0.6108597285067874,price_wall,900.0,0.018099547511312153,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2610,913.0,,,1000.0,840.0,,,1000.0,,,27934.0,9563.0,1652370.0,,,,,,,,0.095290251916758,,FG610,913.0,67915.0,86784.0,7202.0,1244202800.0,-0.00010800000000000001,1000.0,1000.0,0.095290251916758,-0.07995618838992335,0.095290251916758,0.095290251916758,20565.0,7369.0,0.47239922674876494,160.0,0.17524644030668127,put_oi_wall,840.0,-0.07995618838992335,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2611,908.0,,,1200.0,850.0,,,1100.0,,,40163.0,11062.0,3558080.0,,,,,,,,0.21145374449339216,,FG611,908.0,139240.0,362803.0,13069.0,2536952800.0,-0.00010899999999999999,1100.0,910.0,0.3215859030837005,-0.06387665198237891,0.21145374449339216,0.0022026431718060735,26843.0,13320.0,0.33670293553768393,350.0,0.3854625550660793,amount_wall,910.0,0.0022026431718060735,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2612,956.0,,,940.0,1140.0,,,1160.0,,,537.0,163.0,444950.0,,,,,,,,0.21338912133891208,,FG612,956.0,32018.0,83785.0,440.0,615385960.0,-0.000144,1020.0,1020.0,-0.01673640167364021,0.19246861924686187,0.06694560669456062,0.06694560669456062,323.0,214.0,0.20297951582867785,-200.0,-0.20920502092050208,call_oi_wall,940.0,-0.01673640167364021,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2701,950.0,,,1480.0,1000.0,,,1480.0,,,21244.0,2888.0,1152390.0,,,,,,,,0.5578947368421052,,FG701,950.0,204317.0,361357.0,39776.0,3898368400.0,-0.000145,1480.0,920.0,0.5578947368421052,0.05263157894736836,0.5578947368421052,-0.03157894736842104,16575.0,4669.0,0.560440594991527,480.0,0.5052631578947369,amount_wall,920.0,-0.03157894736842104,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2703,972.0,,,990.0,1160.0,,,900.0,,,525.0,212.0,580010.0,,,,,,,,-0.07407407407407407,,FG703,972.0,11773.0,88695.0,-649.0,230986260.0,-0.00019199999999999998,900.0,900.0,0.0185185185185186,0.1934156378600822,-0.07407407407407407,-0.07407407407407407,333.0,192.0,0.26857142857142857,-170.0,-0.1748971193415638,call_oi_wall,990.0,0.0185185185185186,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,FG,FG,FG,CZCE,2705,1003.0,,,1280.0,1280.0,,,1280.0,,,714.0,252.0,725660.0,,,,,,,,0.2761714855433699,,FG705,1003.0,9949.0,20917.0,2052.0,201168780.0,-0.000243,960.0,1220.0,0.2761714855433699,0.2761714855433699,-0.04287138584247263,0.21635094715852432,433.0,281.0,0.21288515406162464,0.0,0.0,volume_wall,960.0,-0.04287138584247263,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2609,2649.0,,,3650.0,2500.0,,,2500.0,,,558783.0,380655.0,102471165.0,,,,,,,,-0.05624764061910159,,MA609,2649.0,879655.0,565908.0,-16038.0,23187706000.0,0.000157,2500.0,2600.0,0.37787844469611165,-0.05624764061910159,-0.05624764061910159,-0.01849754624386557,252724.0,306059.0,-0.09544850147552807,1150.0,0.4341260853152133,amount_wall,2600.0,-0.01849754624386557,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2610,2645.0,,,3400.0,2300.0,,,2300.0,,,92857.0,39758.0,17807770.0,,,,,,,,-0.13043478260869568,,MA610,2645.0,319664.0,484170.0,8971.0,8400769900.0,0.000165,2300.0,2600.0,0.2854442344045369,-0.13043478260869568,-0.13043478260869568,-0.017013232514177745,38976.0,53881.0,-0.16051563156251009,1100.0,0.4158790170132325,amount_wall,2600.0,-0.017013232514177745,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2611,2626.0,,,3000.0,2200.0,,,2700.0,,,1892.0,115.0,113325.0,,,,,,,,0.028179741051028273,,MA611,2626.0,121173.0,160772.0,-1345.0,3160191800.0,0.00016299999999999998,2700.0,2700.0,0.14242193450114238,-0.1622239146991622,0.028179741051028273,0.028179741051028273,1180.0,712.0,0.24735729386892177,800.0,0.30464584920030463,price_wall,2700.0,0.028179741051028273,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2612,2618.0,,,2950.0,2225.0,,,2850.0,,,661.0,96.0,97535.0,,,,,,,,0.08861726508785339,,MA612,2618.0,35447.0,91395.0,-1107.0,925166700.0,0.000147,2900.0,2850.0,0.12681436210847985,-0.15011459129106186,0.10771581359816662,0.08861726508785339,275.0,386.0,-0.16792738275340394,725.0,0.27692895339954166,price_wall,2850.0,0.08861726508785339,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2701,2606.0,,,3000.0,2350.0,,,3000.0,,,13305.0,4272.0,4125335.0,,,,,,,,0.15118956254796623,,MA701,2606.0,112124.0,248403.0,3928.0,2912981500.0,0.000132,3000.0,3000.0,0.15118956254796623,-0.09823484267075977,0.15118956254796623,0.15118956254796623,6944.0,6361.0,0.043818113491168736,650.0,0.24942440521872603,put_oi_wall,2350.0,-0.09823484267075977,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2703,2568.0,,,2900.0,2100.0,,,2150.0,,,685.0,243.0,120395.0,,,,,,,,-0.16277258566978192,,MA703,2568.0,6552.0,99435.0,1160.0,167796720.0,0.000134,2150.0,2150.0,0.12928348909657328,-0.18224299065420557,-0.16277258566978192,-0.16277258566978192,321.0,364.0,-0.06277372262773723,800.0,0.3115264797507788,call_oi_wall,2900.0,0.12928348909657328,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,MA,MA,MA,CZCE,2705,2520.0,,,2850.0,2350.0,,,2350.0,,,1085.0,15.0,17135.0,,,,,,,,-0.06746031746031744,,MA705,2520.0,4082.0,14516.0,290.0,102662300.0,0.00011599999999999999,2325.0,2325.0,0.13095238095238093,-0.06746031746031744,-0.07738095238095233,-0.07738095238095233,243.0,842.0,-0.552073732718894,500.0,0.1984126984126984,put_oi_wall,2350.0,-0.06746031746031744,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,OI,OI,OI,CZCE,2609,9922.0,,,11000.0,9500.0,,,9500.0,,,60844.0,47216.0,19408175.0,,,,,,,,-0.042531747631525896,,OI609,9922.0,181436.0,276024.0,-18225.0,17962164000.0,1e-06,9500.0,10000.0,0.10864745011086474,-0.042531747631525896,-0.042531747631525896,0.00786131828260439,31448.0,29396.0,0.033725593320623234,1500.0,0.15117919774239064,amount_wall,10000.0,0.00786131828260439,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,OI,OI,OI,CZCE,2611,9935.0,,,11400.0,9500.0,,,11400.0,,,6942.0,1724.0,2922380.0,,,,,,,,0.147458480120785,,OI611,9935.0,44652.0,154425.0,6693.0,4426352800.0,1.4e-05,11400.0,9800.0,0.147458480120785,-0.0437845998993458,0.147458480120785,-0.013588324106693528,3649.0,3293.0,0.05128205128205128,1900.0,0.19124308002013085,amount_wall,9800.0,-0.013588324106693528,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,OI,OI,OI,CZCE,2701,9827.0,,,11200.0,9200.0,,,10400.0,,,6603.0,2300.0,5117840.0,,,,,,,,0.058308741223160654,,OI701,9827.0,43764.0,112574.0,-2999.0,4294999000.0,-1.7e-05,9400.0,9400.0,0.13971710593263453,-0.06380380584105017,-0.043451714663681695,-0.043451714663681695,3245.0,3358.0,-0.01711343328789944,2000.0,0.20352091177368475,volume_wall,9400.0,-0.043451714663681695,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,OI,OI,OI,CZCE,2703,9752.0,,,10600.0,9600.0,,,11000.0,,,815.0,58.0,58175.0,,,,,,,,0.12797374897456937,,OI703,9752.0,15719.0,38716.0,-2486.0,1531816600.0,-2.6e-05,11000.0,11000.0,0.08695652173913038,-0.015586546349466768,0.12797374897456937,0.12797374897456937,351.0,464.0,-0.13865030674846626,1000.0,0.10254306808859721,put_oi_wall,9600.0,-0.015586546349466768,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,OI,OI,OI,CZCE,2705,9730.0,,,10400.0,8600.0,,,8600.0,,,209.0,0.0,0.0,,,,,,,,-0.11613566289825283,,OI705,9730.0,1513.0,13459.0,64.0,146851780.0,-1.3e-05,8600.0,8600.0,0.06885919835560128,-0.11613566289825283,-0.11613566289825283,-0.11613566289825283,116.0,93.0,0.11004784688995216,1800.0,0.18499486125385406,call_oi_wall,10400.0,0.06885919835560128,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PF,PF,PF,CZCE,2609,7336.0,,,7800.0,5900.0,,,7400.0,,,4165.0,503.0,360986.0,,,,,,,,0.008724100327153872,,PF609,7336.0,132514.0,126428.0,-9643.0,4850012400.0,0.000113,7400.0,7400.0,0.06324972737186485,-0.19574700109051257,0.008724100327153872,0.008724100327153872,1840.0,2325.0,-0.11644657863145258,1900.0,0.2589967284623773,price_wall,7400.0,0.008724100327153872,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PF,PF,PF,CZCE,2610,7330.0,,,7800.0,7200.0,,,7800.0,,,1285.0,13.0,2023.0,,,,,,,,0.06412005457025916,,PF610,7330.0,50549.0,90353.0,3593.0,1848577000.0,0.000113,6500.0,6500.0,0.06412005457025916,-0.017735334242837686,-0.11323328785811737,-0.11323328785811737,667.0,618.0,0.03813229571984436,600.0,0.08185538881309687,put_oi_wall,7200.0,-0.017735334242837686,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PF,PF,PF,CZCE,2611,7262.0,,,8000.0,7100.0,,,7800.0,,,401.0,26.0,15373.0,,,,,,,,0.0740842743045993,,PF611,7262.0,27957.0,34299.0,-3102.0,1015398250.0,0.000106,7800.0,7800.0,0.10162489672266584,-0.02230790415863404,0.0740842743045993,0.0740842743045993,162.0,239.0,-0.19201995012468828,900.0,0.12393280088129992,put_oi_wall,7100.0,-0.02230790415863404,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PK,PK,PK,CZCE,2610,8246.0,,,8500.0,8100.0,,,8500.0,,,108222.0,14762.0,2693512.0,,,,,,,,0.030802813485326208,,PK610,8246.0,15992.0,97208.0,-1017.0,660149760.0,-1.1999999999999999e-05,8500.0,8500.0,0.030802813485326208,-0.017705554208100938,0.030802813485326208,0.030802813485326208,71073.0,37149.0,0.3134667627654266,400.0,0.04850836769342712,put_oi_wall,8100.0,-0.017705554208100938,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PK,PK,PK,CZCE,2611,8246.0,,,9000.0,8000.0,,,8500.0,,,24097.0,3327.0,1356114.0,,,,,,,,0.030802813485326208,,PK611,8246.0,158265.0,183648.0,-9190.0,6533179200.0,-1.7e-05,8500.0,8300.0,0.09143827310211017,-0.02983264613145764,0.030802813485326208,0.00654862963861258,15995.0,8102.0,0.32755114744574015,1000.0,0.1212709192335678,amount_wall,8300.0,0.00654862963861258,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PK,PK,PK,CZCE,2612,8266.0,,,9300.0,8100.0,,,8100.0,,,11562.0,556.0,291758.0,,,,,,,,-0.02008226469876606,,PK612,8266.0,101398.0,41559.0,-1270.0,4191793300.0,-1.1999999999999999e-05,7400.0,8600.0,0.12509073312363905,-0.02008226469876606,-0.1047665134285023,0.04040648439390271,6472.0,5090.0,0.1195294931672721,1200.0,0.14517299782240503,put_oi_wall,8100.0,-0.02008226469876606,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PK,PK,PK,CZCE,2701,8290.0,,,9100.0,7600.0,,,9000.0,,,626.0,32.0,5478.0,,,,,,,,0.08564535585042221,,PK701,8290.0,678.0,4021.0,4.0,28130220.0,-7e-06,9000.0,9000.0,0.09770808202653791,-0.08323281061519905,0.08564535585042221,0.08564535585042221,318.0,308.0,0.01597444089456869,1500.0,0.18094089264173704,put_oi_wall,7600.0,-0.08323281061519905,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PL,PL,PL,CZCE,2609,7814.0,,,7800.0,7000.0,,,7600.0,,,976.0,118.0,166960.0,,,,,,,,-0.027386741745584864,,PL609,7814.0,43546.0,11085.0,-3278.0,6775757600.0,0.000182,7600.0,7600.0,-0.0017916560020475591,-0.10417199897619656,-0.027386741745584864,-0.027386741745584864,465.0,511.0,-0.0471311475409836,800.0,0.10238034297414897,call_oi_wall,7800.0,-0.0017916560020475591,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PL,PL,PL,CZCE,2610,7540.0,,,8500.0,7700.0,,,8100.0,,,730.0,57.0,130040.0,,,,,,,,0.07427055702917773,,PL610,7540.0,22549.0,11212.0,-1076.0,3392722600.0,0.000155,8100.0,8100.0,0.1273209549071619,0.021220159151193574,0.07427055702917773,0.07427055702917773,372.0,358.0,0.019178082191780823,800.0,0.10610079575596817,put_oi_wall,7700.0,0.021220159151193574,below_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PR,PR,PR,CZCE,2609,7260.0,,,8000.0,7000.0,,,7000.0,,,1249.0,56.0,62835.0,,,,,,,,-0.03581267217630857,,PR609,7260.0,81696.0,40497.0,-1316.0,8850127700.0,0.000222,7000.0,7000.0,0.10192837465564741,-0.03581267217630857,-0.03581267217630857,-0.03581267217630857,773.0,476.0,0.2377902321857486,1000.0,0.13774104683195593,put_oi_wall,7000.0,-0.03581267217630857,above_price_wall,,,,,,,,,,,,
2026-07-29,COMMODITY,COMMODITY,PR,PR,PR,CZCE,2610,7150.0,,,7800.0,6000.0,,,8200.0,,,574.0,4.0,2010.0,,,,,,,,0.14685314685314688,,PR610,7150.0,47920.0,23303.0,1767.0,5119293600.0,0.00020299999999999997,5900.0,8200.0,0.09090909090909083,-0.16083916083916083,-0.1748251748251748,0.14685314685314688,373.0,201.0,0.29965156794425085,1800.0,0.2517482517482518,call_oi_wall,7800.0,0.09090909090909083,below_price_wall,,,,,,,,,,,,
