exchange,commodity,underlying,contract_month,strike,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,call_amount,put_amount,total_amount,price_wall_score
CZCE,ZC,ZC,2609,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2609,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
CZCE,ZC,ZC,2610,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
DCE,a,a,2609,3400.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11992537806838226
DCE,a,a,2609,3500.0,0.0,263.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05884646589718297
DCE,a,a,2609,3600.0,0.0,113.0,113.0,0.0,30.0,30.0,0.0,150.0,150.0,0.03330625336341961
DCE,a,a,2609,3700.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254240883075408
DCE,a,a,2609,3800.0,0.0,184.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04145903834479776
DCE,a,a,2609,3900.0,0.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490381734317349
DCE,a,a,2609,4000.0,0.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059738128848587334
DCE,a,a,2609,4100.0,2.0,315.0,317.0,0.0,1.0,1.0,0.0,5.0,5.0,0.07096102885568681
DCE,a,a,2609,4200.0,0.0,315.0,315.0,0.0,11.0,11.0,0.0,165.0,165.0,0.07486402978249876
DCE,a,a,2609,4250.0,0.0,312.0,312.0,0.0,3.0,3.0,0.0,45.0,45.0,0.07115183566937584
DCE,a,a,2609,4300.0,12.0,995.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1825647004045392
DCE,a,a,2609,4350.0,20.0,942.0,962.0,0.0,243.0,243.0,0.0,6045.0,6045.0,0.2566365909631436
DCE,a,a,2609,4400.0,50.0,4907.0,4957.0,0.0,659.0,659.0,0.0,27110.0,27110.0,0.5575124325302168
DCE,a,a,2609,4450.0,21.0,1328.0,1349.0,0.0,392.0,392.0,0.0,21715.0,21715.0,0.35875298074696427
DCE,a,a,2609,4500.0,153.0,6628.0,6781.0,0.0,3172.0,3172.0,0.0,275605.0,275605.0,0.7561683764662681
DCE,a,a,2609,4550.0,541.0,11748.0,12289.0,50.0,1614.0,1664.0,91185.0,230475.0,321660.0,0.7603462810407525
DCE,a,a,2609,4600.0,351.0,11387.0,11738.0,198.0,11314.0,11512.0,285495.0,2661795.0,2947290.0,0.8961369680080891
DCE,a,a,2609,4650.0,707.0,5526.0,6233.0,202.0,2810.0,3012.0,221875.0,1079000.0,1300875.0,0.7713584337726191
DCE,a,a,2609,4700.0,1505.0,3861.0,5366.0,1452.0,3282.0,4734.0,1162555.0,1976450.0,3139005.0,0.7976227934003048
DCE,a,a,2609,4750.0,3125.0,1832.0,4957.0,2714.0,1138.0,3852.0,1600890.0,998675.0,2599565.0,0.7765908870035403
DCE,a,a,2609,4800.0,4748.0,843.0,5591.0,4588.0,81.0,4669.0,1967265.0,94975.0,2062240.0,0.7959921345813127
DCE,a,a,2609,4850.0,4158.0,604.0,4762.0,1510.0,11.0,1521.0,464645.0,17020.0,481665.0,0.6847526393655354
DCE,a,a,2609,4900.0,8625.0,481.0,9106.0,3451.0,33.0,3484.0,766490.0,71255.0,837745.0,0.8071393867223645
DCE,a,a,2609,4950.0,3172.0,405.0,3577.0,1078.0,0.0,1078.0,178590.0,0.0,178590.0,0.6126217100848096
DCE,a,a,2609,5000.0,11244.0,755.0,11999.0,7542.0,0.0,7542.0,1008190.0,0.0,1008190.0,0.8663873591785527
DCE,a,a,2609,5100.0,3690.0,406.0,4096.0,636.0,0.0,636.0,50005.0,0.0,50005.0,0.5518518162554309
DCE,a,a,2609,5200.0,3936.0,144.0,4080.0,228.0,0.0,228.0,11370.0,0.0,11370.0,0.4570450001545205
DCE,a,a,2609,5300.0,1810.0,36.0,1846.0,267.0,0.0,267.0,9175.0,0.0,9175.0,0.3610068674565887
DCE,a,a,2609,5400.0,1048.0,60.0,1108.0,63.0,0.0,63.0,1480.0,0.0,1480.0,0.2198155257383878
DCE,a,a,2609,5500.0,938.0,30.0,968.0,159.0,0.0,159.0,3105.0,0.0,3105.0,0.2295679569381099
DCE,a,a,2609,5600.0,2963.0,0.0,2963.0,43.0,0.0,43.0,710.0,0.0,710.0,0.34388418923111225
DCE,a,a,2611,3700.0,0.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04034445965554231
DCE,a,a,2611,3800.0,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07578806197386598
DCE,a,a,2611,3900.0,0.0,146.0,146.0,0.0,14.0,14.0,0.0,210.0,210.0,0.03843487539577847
DCE,a,a,2611,4000.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050375667858841455
DCE,a,a,2611,4100.0,0.0,287.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06419644360560918
DCE,a,a,2611,4200.0,24.0,198.0,222.0,18.0,2.0,20.0,100500.0,70.0,100570.0,0.17066408177276687
DCE,a,a,2611,4250.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02942158850083879
DCE,a,a,2611,4300.0,1.0,102.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234028635788593
DCE,a,a,2611,4350.0,0.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033434071782158445
DCE,a,a,2611,4400.0,5.0,791.0,796.0,0.0,256.0,256.0,0.0,46895.0,46895.0,0.2975746466452449
DCE,a,a,2611,4450.0,0.0,470.0,470.0,0.0,194.0,194.0,0.0,50525.0,50525.0,0.2337370486953215
DCE,a,a,2611,4500.0,7.0,1747.0,1754.0,0.0,422.0,422.0,0.0,153065.0,153065.0,0.4557913414523593
DCE,a,a,2611,4550.0,10.0,1346.0,1356.0,0.0,143.0,143.0,0.0,72510.0,72510.0,0.35610441171421425
DCE,a,a,2611,4600.0,56.0,1698.0,1754.0,10.0,297.0,307.0,23150.0,204480.0,227630.0,0.450627640170832
DCE,a,a,2611,4650.0,65.0,250.0,315.0,0.0,30.0,30.0,0.0,26450.0,26450.0,0.15493643727450424
DCE,a,a,2611,4700.0,197.0,296.0,493.0,1.0,30.0,31.0,1700.0,32970.0,34670.0,0.19786880750386976
DCE,a,a,2611,4750.0,3443.0,322.0,3765.0,116.0,16.0,132.0,170770.0,21450.0,192220.0,0.5160755564186597
DCE,a,a,2611,4800.0,3912.0,520.0,4432.0,209.0,65.0,274.0,267655.0,106650.0,374305.0,0.5695566691831938
DCE,a,a,2611,4850.0,210.0,124.0,334.0,0.0,2.0,2.0,0.0,4100.0,4100.0,0.10327173077918952
DCE,a,a,2611,4900.0,370.0,231.0,601.0,21.0,40.0,61.0,19000.0,93500.0,112500.0,0.25435298352007873
DCE,a,a,2611,4950.0,390.0,264.0,654.0,30.0,20.0,50.0,22150.0,52500.0,74650.0,0.24979844138641016
DCE,a,a,2611,5000.0,1047.0,324.0,1371.0,187.0,60.0,247.0,117215.0,183650.0,300865.0,0.41148499238594105
DCE,a,a,2611,5100.0,581.0,40.0,621.0,24.0,0.0,24.0,10975.0,0.0,10975.0,0.1833411808523726
DCE,a,a,2611,5200.0,801.0,40.0,841.0,106.0,0.0,106.0,32960.0,0.0,32960.0,0.2670070497296385
DCE,a,a,2611,5300.0,423.0,0.0,423.0,132.0,0.0,132.0,28765.0,0.0,28765.0,0.19787939505006896
DCE,a,a,2611,5400.0,418.0,1.0,419.0,196.0,0.0,196.0,30730.0,0.0,30730.0,0.20986268794134605
DCE,a,a,2611,5600.0,474.0,1.0,475.0,44.0,0.0,44.0,3195.0,0.0,3195.0,0.13340213109932292
DCE,a,a,2701,3900.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011112897937500688
DCE,a,a,2701,4000.0,0.0,767.0,767.0,0.0,18.0,18.0,0.0,485.0,485.0,0.1605359109208752
DCE,a,a,2701,4100.0,0.0,141.0,141.0,0.0,20.0,20.0,0.0,900.0,900.0,0.045190821579692696
DCE,a,a,2701,4200.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005792520288623007
DCE,a,a,2701,4300.0,0.0,76.0,76.0,0.0,25.0,25.0,0.0,4090.0,4090.0,0.050251694137632856
DCE,a,a,2701,4400.0,1.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575846191431745
DCE,a,a,2701,4500.0,2.0,208.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725484752892617
DCE,a,a,2701,4600.0,4.0,34.0,38.0,2.0,0.0,2.0,5465.0,0.0,5465.0,0.04396565962986286
DCE,a,a,2701,4700.0,52.0,14.0,66.0,44.0,0.0,44.0,92890.0,0.0,92890.0,0.13786378847223296
DCE,a,a,2701,4800.0,48.0,11.0,59.0,13.0,0.0,13.0,21190.0,0.0,21190.0,0.0876054989583777
DCE,a,a,2701,4900.0,79.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018275801608284174
DCE,a,a,2701,5000.0,37.0,0.0,37.0,3.0,0.0,3.0,2730.0,0.0,2730.0,0.030575436060990637
DCE,a,a,2701,5200.0,274.0,0.0,274.0,12.0,0.0,12.0,6600.0,0.0,6600.0,0.10204461388551248
DCE,a,a,2701,5400.0,187.0,10.0,197.0,43.0,10.0,53.0,13895.0,63950.0,77845.0,0.16373585904852073
DCE,a,a,2701,5600.0,183.0,20.0,203.0,21.0,0.0,21.0,3990.0,0.0,3990.0,0.07744227944518803
DCE,a,a,2703,4200.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002671699958707715
DCE,a,a,2703,4300.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004677941599367546
DCE,a,a,2703,4400.0,10.0,42.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012034160948453592
DCE,a,a,2703,4500.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028946156965588073
DCE,a,a,2703,4600.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005346688812920822
DCE,a,a,2703,4700.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002671699958707715
DCE,a,a,2703,4800.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024487842208566228
DCE,a,a,2703,4900.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020029527451544383
DCE,a,a,2703,5000.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008883740558989767
DCE,a,a,2703,5200.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008883740558989767
DCE,a,a,2703,5400.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013342055316011613
DCE,a,a,2703,5600.0,19.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008467509142836116
DCE,a,a,2705,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
DCE,a,a,2705,4400.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008883740558989767
DCE,a,a,2705,4500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006654583180478843
DCE,a,a,2705,4600.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013342055316011613
DCE,a,a,2705,4700.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008883740558989767
DCE,a,a,2705,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
DCE,a,a,2705,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
DCE,a,a,2705,5000.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013342055316011613
DCE,a,a,2705,5200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006654583180478843
DCE,a,a,2705,5400.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011112897937500688
DCE,a,a,2705,5600.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013371655375560145
DCE,b,b,2608,3000.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00512377307506973
DCE,b,b,2608,3100.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021173706200348377
DCE,b,b,2608,3200.0,0.0,591.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12081704101978662
DCE,b,b,2608,3250.0,0.0,1053.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18836050958866762
DCE,b,b,2608,3300.0,0.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07935471377948346
DCE,b,b,2608,3350.0,0.0,303.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06776309541122666
DCE,b,b,2608,3400.0,62.0,761.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598272951437278
DCE,b,b,2608,3450.0,84.0,1028.0,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19527089746205148
DCE,b,b,2608,3500.0,133.0,1273.0,1406.0,20.0,0.0,20.0,36800.0,0.0,36800.0,0.32095466083840263
DCE,b,b,2608,3550.0,257.0,1313.0,1570.0,10.0,128.0,138.0,12500.0,640.0,13140.0,0.32567251999448205
DCE,b,b,2608,3600.0,899.0,3005.0,3904.0,841.0,2859.0,3700.0,682035.0,28340.0,710375.0,0.7293301792738627
DCE,b,b,2608,3650.0,2170.0,3811.0,5981.0,2209.0,16973.0,19182.0,770395.0,848560.0,1618955.0,0.8503758626575357
DCE,b,b,2608,3700.0,4331.0,1027.0,5358.0,13615.0,3447.0,17062.0,1440875.0,886815.0,2327690.0,0.84298171027047
DCE,b,b,2608,3750.0,3072.0,181.0,3253.0,9485.0,794.0,10279.0,262620.0,532235.0,794855.0,0.7601478215138647
DCE,b,b,2608,3800.0,3067.0,103.0,3170.0,2873.0,45.0,2918.0,16365.0,55875.0,72240.0,0.6388759773875081
DCE,b,b,2608,3850.0,1337.0,135.0,1472.0,18.0,38.0,56.0,90.0,65240.0,65330.0,0.35147915854960776
DCE,b,b,2608,3900.0,1263.0,100.0,1363.0,0.0,83.0,83.0,0.0,183960.0,183960.0,0.3711332368292366
DCE,b,b,2608,3950.0,682.0,72.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14935025546472647
DCE,b,b,2608,4000.0,1088.0,0.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19237299286998727
DCE,b,b,2608,4050.0,338.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753422304981638
DCE,b,b,2608,4100.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932065540517792
DCE,b,b,2608,4150.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011365413734900316
DCE,b,b,2608,4200.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015154981278368883
DCE,b,b,2609,3000.0,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014486234064815607
DCE,b,b,2609,3100.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02072787472464619
DCE,b,b,2609,3200.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012257076686304684
DCE,b,b,2609,3250.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004900857337218638
DCE,b,b,2609,3300.0,1.0,395.0,396.0,0.0,65.0,65.0,0.0,325.0,325.0,0.10300034855272207
DCE,b,b,2609,3350.0,0.0,557.0,557.0,0.0,10.0,10.0,0.0,50.0,50.0,0.11751719758659078
DCE,b,b,2609,3400.0,0.0,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183649679034246
DCE,b,b,2609,3450.0,0.0,259.0,259.0,0.0,2.0,2.0,0.0,20.0,20.0,0.05879606668072125
DCE,b,b,2609,3500.0,103.0,469.0,572.0,0.0,170.0,170.0,0.0,3395.0,3395.0,0.17284149758985057
DCE,b,b,2609,3550.0,71.0,553.0,624.0,0.0,82.0,82.0,0.0,3265.0,3265.0,0.16595069465230447
DCE,b,b,2609,3600.0,163.0,1683.0,1846.0,83.0,1045.0,1128.0,161405.0,76880.0,238285.0,0.5352382877157794
DCE,b,b,2609,3650.0,123.0,1380.0,1503.0,51.0,1102.0,1153.0,78830.0,159030.0,237860.0,0.5090789217168444
DCE,b,b,2609,3700.0,200.0,732.0,932.0,55.0,814.0,869.0,61530.0,215020.0,276550.0,0.4259227988736417
DCE,b,b,2609,3750.0,247.0,227.0,474.0,345.0,318.0,663.0,275900.0,144620.0,420520.0,0.3461437028707887
DCE,b,b,2609,3800.0,1134.0,367.0,1501.0,1081.0,329.0,1410.0,575650.0,234100.0,809750.0,0.5466070578892624
DCE,b,b,2609,3850.0,1041.0,271.0,1312.0,701.0,128.0,829.0,285530.0,134640.0,420170.0,0.4751667278084626
DCE,b,b,2609,3900.0,473.0,218.0,691.0,765.0,108.0,873.0,212145.0,151435.0,363580.0,0.39723362844938004
DCE,b,b,2609,3950.0,632.0,147.0,779.0,496.0,101.0,597.0,92700.0,184425.0,277125.0,0.3815823605020261
DCE,b,b,2609,4000.0,801.0,95.0,896.0,1155.0,39.0,1194.0,169160.0,87555.0,256715.0,0.44352203262471057
DCE,b,b,2609,4050.0,363.0,34.0,397.0,926.0,69.0,995.0,88225.0,186465.0,274690.0,0.35034284544995864
DCE,b,b,2609,4100.0,1491.0,0.0,1491.0,1152.0,0.0,1152.0,95460.0,0.0,95460.0,0.484084614517744
DCE,b,b,2609,4150.0,500.0,1.0,501.0,526.0,0.0,526.0,32280.0,0.0,32280.0,0.270871912834635
DCE,b,b,2609,4200.0,455.0,0.0,455.0,746.0,0.0,746.0,32125.0,0.0,32125.0,0.2830602856963904
DCE,b,b,2609,4250.0,137.0,0.0,137.0,21.0,0.0,21.0,675.0,0.0,675.0,0.04238813220430236
DCE,b,b,2609,4300.0,543.0,0.0,543.0,93.0,0.0,93.0,1690.0,0.0,1690.0,0.14433113847453172
DCE,b,b,2610,3100.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022258684830055303
DCE,b,b,2610,3200.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008021677667133931
DCE,b,b,2610,3300.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009582087832091577
DCE,b,b,2610,3350.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006654583180478843
DCE,b,b,2610,3400.0,1.0,42.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01002791930779376
DCE,b,b,2610,3450.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006654583180478843
DCE,b,b,2610,3500.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024487842208566228
DCE,b,b,2610,3550.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009805003569942669
DCE,b,b,2610,3600.0,2.0,40.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009805003569942669
DCE,b,b,2610,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044254258019679206
DCE,b,b,2610,3700.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017800370073033458
