underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
创业板ETF易方达,9月,0.1580143836497274,0.03270239549746705,0.11612057630641166,0.11612057630641166,0.026503678983968097,0.031784824288416245,-0.0005125612966120096,0.3303496732026143,0.305,0.35719999999999996,961678151.0,485141521.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-2.1602392757616964,0.21473667920376827,0.4232827645118632,0.4232827645118632,0.09814483014705087,0.020599213087959718,0.00612970326655539,0.06300228013029316,0.1362,0.0001,11095480.0,9103940.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.41235173720140855,0.13225141750342903,0.3855911475295344,0.3855911475295344,0.051843626784018104,0.00799770787525741,0.0009107851135258798,0.2226254716981132,0.1384,0.2302,263157573.0,138624218.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.4661151284939926,0.3201549678827551,0.4604271104344691,0.4604271104344691,0.05964384684289525,0.0038195023545654267,0.011891843864004907,0.23921128747795417,0.1354,0.2469,61810936.0,43913836.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,0.3239990742883591,0.06137218641661381,0.15311346694118436,0.15311346694118436,0.0412446559060649,0.03386825793156864,7.671372953851274e-05,0.181482,0.1416,0.2004,521027986.0,206624386.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.3602158357349995,0.23393410035540027,0.22741693222782877,0.22741693222782877,0.07548454505178587,0.01731440142687564,0.005619903013616035,0.17295186335403726,0.1458,0.20809999999999998,3489562.0,2320034.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
沪深300ETF嘉实,12月,0.4118485988344835,0.12849693347312052,0.40034718992166113,0.40034718992166113,0.05789268950516795,0.009289001754878465,0.0003934505780344854,0.23018167420814478,0.1391,0.2339,45550829.0,24700286.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
沪深300ETF嘉实,3月,0.44141232786859347,0.23153907482497607,0.4002704888003965,0.4002704888003965,0.06900007508333027,0.004514236077531658,0.006087269662125641,0.2589415672913118,0.1355,0.2498,15942287.0,11519114.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
沪深300ETF嘉实,9月,0.3486117402689236,0.2824222564589052,0.4030743133611596,0.4030743133611596,0.032320420338592774,0.04002319429509685,0.0026147440204816784,0.17239809523809524,0.1447,0.2048,97315071.0,28384566.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
深证100ETF易方达,10月,0.34352429009597313,-0.14140428241382247,-0.0011061243296157808,-0.0011061243296157808,0.049224314936902866,0.015457908121140064,-0.00456546374959005,0.28877142857142857,0.2007,0.2999,923893.0,605580.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
深证100ETF易方达,12月,0.37620305664983544,0.1377819905686388,0.4374430100923406,0.4374430100923406,0.08037217900087099,0.008275905831135872,-0.0005040669597631623,0.32322969696969694,0.20579999999999998,0.3274,7320456.0,8415393.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
深证100ETF易方达,3月,0.40519994762756856,0.1379331106058148,0.2656608945812151,0.2656608945812151,0.07327989669055487,0.003636715502447713,-0.0015859089941898928,0.3452616438356164,0.204,0.3439,1908054.0,2531955.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
深证100ETF易方达,9月,0.26752648455057254,0.191624126147005,0.2785126292551051,0.2785126292551051,0.036947671984358305,0.037233372825363736,0.0013146708683858012,0.2496949044585987,0.21780000000000002,0.2846,23669042.0,11166810.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
科创50ETF华夏,10月,0.27908833182422577,0.23562022680381847,0.26272432032806203,0.26272432032806203,0.033645347162226946,0.012045741968652624,0.0015846678940022087,0.37156694915254235,0.32020000000000004,0.4239,22291106.0,18567806.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
科创50ETF华夏,12月,0.2575739478435168,0.09516134465872873,0.20613000180637192,0.20613000180637192,0.025574218247933236,0.008661755991273197,-0.0020026393949424924,0.446861963190184,0.3442,0.4593,448054204.0,225252247.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
科创50ETF华夏,3月,0.2877845726912997,0.16048340623040155,0.2678910924564516,0.2678910924564516,0.029550739278116193,0.0038048703908755144,-0.0018886929622272495,0.48647499999999994,0.3171,0.4571,91094743.0,66081883.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
科创50ETF华夏,9月,0.18649412342847788,0.13255887309752398,0.121813842493528,0.121813842493528,0.020068470449524076,0.03241267568896921,0.00018272677432402092,0.40698333333333336,0.3643,0.44020000000000004,853700836.0,385198344.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
科创50ETF易方达,10月,0.2418536754336046,0.15827730782513277,-0.04587795641072536,-0.04587795641072536,0.02827881843920846,0.015094294729356215,0.00040213291297039495,0.38659739130434784,0.3323,0.42579999999999996,3605773.0,2269533.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
科创50ETF易方达,12月,0.2747957259585167,0.04917892082189357,0.2160185355344246,0.2160185355344246,0.02178081032402469,0.008574956051775467,-0.002567464633570567,0.39775,0.3518,0.4611,107225625.0,46117904.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
科创50ETF易方达,3月,0.2746411044351695,0.12269408220335465,0.2361146022417396,0.2361146022417396,0.02997267816459991,0.0036126322068142,-0.0028498155320723275,0.545075,0.312,0.4617,21465249.0,16483549.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
科创50ETF易方达,9月,0.20613556444767803,0.16680499901252865,0.20065831967974757,0.20065831967974757,0.019523484113748657,0.033138356329210535,0.0003781726705593756,0.41234999999999994,0.3553,0.4403,159376932.0,69171747.0,2026-08-27,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
