underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,42878160.192593604,13465794.56018272,72262.0,35701.0,3,4,deferred,0.11345275394734826,0.542340805527728,0.3118171895763906,0.542340805527728,0.3118171895763906,7.0,0.365057976818892,-0.2305236159513374,0.05672637697367413,3.164,3.1,2.85,3.1,Positive Gamma,-0.020227560050568916,normal_expiry_structure,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,12241143.9332168,4078678.3909233604,20655.0,4151.0,4,4,far,0.03238925094853319,0.542340805527728,0.3118171895763906,0.542340805527728,0.3118171895763906,7.0,0.365057976818892,-0.2305236159513374,0.016194625474266595,3.164,3.1,3.1,3.1,Positive Gamma,-0.020227560050568916,low_expiry_influence,expiry_week_concentrated,rule_estimate
创业板ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,1249641234.282696,7211181.52528487,1180008.0,2410077.0,1,4,near,0.6561898516236868,0.6561898516236868,0.29138146258667696,0.6561898516236868,0.29138146258667696,7.0,0.3075034651397112,-0.36480838903700985,0.6561898516236868,3.498,3.6,3.5,3.6,Positive Gamma,0.029159519725557415,front_month_concentrated,expiry_week_concentrated,rule_estimate
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,554903873.7080772,-14457342.482284686,823469.0,670850.0,2,4,next,0.29138146258667696,0.6561898516236868,0.29138146258667696,0.6561898516236868,0.29138146258667696,7.0,0.3075034651397112,-0.36480838903700985,0.14569073129333848,3.498,3.7,3.6,3.6,Negative Gamma,0.029159519725557415,normal_expiry_structure,expiry_week_concentrated,rule_estimate
创业板ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,87855802.43270293,18690326.886064682,180533.0,118201.0,3,4,deferred,0.04613330961000729,0.6561898516236868,0.29138146258667696,0.6561898516236868,0.29138146258667696,7.0,0.3075034651397112,-0.36480838903700985,0.023066654805003646,3.498,4.8,3.3,3.5,Positive Gamma,0.0005717552887363198,low_expiry_influence,expiry_week_concentrated,rule_estimate
创业板ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,11988849.93408432,2939899.897305361,23476.0,8204.0,4,4,far,0.006295376179628977,0.6561898516236868,0.29138146258667696,0.6561898516236868,0.29138146258667696,7.0,0.3075034651397112,-0.36480838903700985,0.0031476880898144884,3.498,4.0,2.95,3.5,Positive Gamma,0.0005717552887363198,low_expiry_influence,expiry_week_concentrated,rule_estimate
沪深300ETF华泰柏瑞,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,1653761136.3132644,349472504.6771535,505071.0,756045.0,1,4,near,0.5745928283982831,0.5745928283982831,0.34774260378418365,0.5745928283982831,0.34774260378418365,7.0,0.377024010626309,-0.22685022461409943,0.5745928283982831,4.654,4.7,4.7,4.7,Positive Gamma,0.009883970777825546,near_month_pressure,expiry_week_concentrated,rule_estimate
沪深300ETF华泰柏瑞,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,1000853430.735898,104832772.23791994,573219.0,348846.0,2,4,next,0.34774260378418365,0.5745928283982831,0.34774260378418365,0.5745928283982831,0.34774260378418365,7.0,0.377024010626309,-0.22685022461409943,0.17387130189209182,4.654,4.8,4.6,4.7,Positive Gamma,0.009883970777825546,normal_expiry_structure,expiry_week_concentrated,rule_estimate
沪深300ETF华泰柏瑞,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,188160234.0932891,71117492.45384991,156086.0,166155.0,3,4,deferred,0.06537553624023863,0.5745928283982831,0.34774260378418365,0.5745928283982831,0.34774260378418365,7.0,0.377024010626309,-0.22685022461409943,0.032687768120119316,4.654,5.0,4.3,4.8,Positive Gamma,0.0313708637730985,low_expiry_influence,expiry_week_concentrated,rule_estimate
沪深300ETF华泰柏瑞,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,35369607.522092484,14786605.1015332,27550.0,5351.0,4,4,far,0.012289031577294603,0.5745928283982831,0.34774260378418365,0.5745928283982831,0.34774260378418365,7.0,0.377024010626309,-0.22685022461409943,0.006144515788647302,4.654,4.7,4.2,4.7,Positive Gamma,0.009883970777825546,low_expiry_influence,expiry_week_concentrated,rule_estimate
沪深300ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,261251232.54774997,39720833.988299996,106473.0,83730.0,1,4,near,0.5644807700047894,0.5644807700047894,0.3352502429448116,0.5644807700047894,0.3352502429448116,7.0,0.372611634054667,-0.22923052705997776,0.5644807700047894,4.85,5.0,4.8,5.0,Positive Gamma,0.030927835051546504,near_month_pressure,expiry_week_concentrated,rule_estimate
沪深300ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,155159473.68857497,34508671.15807498,117062.0,48593.0,2,4,next,0.3352502429448116,0.5644807700047894,0.3352502429448116,0.5644807700047894,0.3352502429448116,7.0,0.372611634054667,-0.22923052705997776,0.1676251214724058,4.85,5.0,4.6,5.0,Positive Gamma,0.030927835051546504,normal_expiry_structure,expiry_week_concentrated,rule_estimate
沪深300ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,37377986.872449994,15663660.50655,34199.0,9958.0,3,4,deferred,0.08076193404038046,0.5644807700047894,0.3352502429448116,0.5644807700047894,0.3352502429448116,7.0,0.372611634054667,-0.22923052705997776,0.04038096702019023,4.85,5.25,4.4,5.0,Positive Gamma,0.030927835051546504,low_expiry_influence,expiry_week_concentrated,rule_estimate
沪深300ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,9028193.541825,3526649.6246249997,8565.0,2359.0,4,4,far,0.019507053010018552,0.5644807700047894,0.3352502429448116,0.5644807700047894,0.3352502429448116,7.0,0.372611634054667,-0.22923052705997776,0.009753526505009276,4.85,4.9,4.4,4.9,Positive Gamma,0.01030927835051565,low_expiry_influence,expiry_week_concentrated,rule_estimate
深证100ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,54217385.53357322,5508954.98735994,53562.0,64545.0,1,4,near,0.6624851751535912,0.6624851751535912,0.2535345175405481,0.6624851751535912,0.2535345175405481,7.0,0.2767784574531017,-0.40895065761304306,0.6624851751535912,3.613,3.8,3.6,3.7,Positive Gamma,0.024079712150567367,front_month_concentrated,expiry_week_concentrated,rule_estimate
深证100ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,20749111.37502435,1086895.0544831706,25467.0,12242.0,2,4,next,0.2535345175405481,0.6624851751535912,0.2535345175405481,0.6624851751535912,0.2535345175405481,7.0,0.2767784574531017,-0.40895065761304306,0.12676725877027406,3.613,3.7,3.6,3.7,Positive Gamma,0.024079712150567367,normal_expiry_structure,expiry_week_concentrated,rule_estimate
深证100ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,6138507.328797409,2110423.85079809,9587.0,7797.0,3,4,deferred,0.07500675406750731,0.6624851751535912,0.2535345175405481,0.6624851751535912,0.2535345175405481,7.0,0.2767784574531017,-0.40895065761304306,0.03750337703375366,3.613,4.6,3.4,3.7,Positive Gamma,0.024079712150567367,low_expiry_influence,expiry_week_concentrated,rule_estimate
深证100ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,734390.16264334,78107.48788688,1203.0,3187.0,4,4,far,0.00897355323835334,0.6624851751535912,0.2535345175405481,0.6624851751535912,0.2535345175405481,7.0,0.2767784574531017,-0.40895065761304306,0.00448677661917667,3.613,3.8,3.4,3.6,Positive Gamma,-0.003598117907556042,low_expiry_influence,expiry_week_concentrated,rule_estimate
科创50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,539608999.6791145,56817452.67903161,1369823.0,2357132.0,1,4,near,0.5794221536932443,0.5794221536932443,0.3317943788824776,0.5794221536932443,0.3317943788824776,7.0,0.3641224308613008,-0.24762777481076675,0.5794221536932443,1.761,1.85,1.75,1.8,Positive Gamma,0.022146507666098936,near_month_pressure,expiry_week_concentrated,rule_estimate
科创50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,308996181.36229074,20870911.28564794,1189726.0,819886.0,2,4,next,0.3317943788824776,0.5794221536932443,0.3317943788824776,0.5794221536932443,0.3317943788824776,7.0,0.3641224308613008,-0.24762777481076675,0.1658971894412388,1.761,1.8,1.8,1.8,Positive Gamma,0.022146507666098936,normal_expiry_structure,expiry_week_concentrated,rule_estimate
科创50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,73380340.5069401,10571981.083838908,384433.0,882080.0,3,4,deferred,0.07879445109432727,0.5794221536932443,0.3317943788824776,0.5794221536932443,0.3317943788824776,7.0,0.3641224308613008,-0.24762777481076675,0.039397225547163635,1.761,2.2,1.3,1.8,Positive Gamma,0.022146507666098936,low_expiry_influence,expiry_week_concentrated,rule_estimate
科创50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,9302652.781268578,2248657.01145342,43819.0,14707.0,4,4,far,0.009989016329950797,0.5794221536932443,0.3317943788824776,0.5794221536932443,0.3317943788824776,7.0,0.3641224308613008,-0.24762777481076675,0.004994508164975399,1.761,2.15,1.6,1.8,Positive Gamma,0.022146507666098936,low_expiry_influence,expiry_week_concentrated,rule_estimate
科创50ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,7.0,5.0,123973110.50841804,3281778.527843259,320522.0,414347.0,1,4,near,0.6217675939731456,0.6217675939731456,0.29587430114341223,0.6217675939731456,0.29587430114341223,7.0,0.32242893738611467,-0.3258932928297334,0.6217675939731456,1.707,1.75,1.7,1.75,Positive Gamma,0.025190392501464487,near_month_pressure,expiry_week_concentrated,rule_estimate
科创50ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,35.0,25.0,58993839.15758956,8749005.666700773,246396.0,95115.0,2,4,next,0.29587430114341223,0.6217675939731456,0.29587430114341223,0.6217675939731456,0.29587430114341223,7.0,0.32242893738611467,-0.3258932928297334,0.14793715057170612,1.707,1.75,1.75,1.75,Positive Gamma,0.025190392501464487,normal_expiry_structure,expiry_week_concentrated,rule_estimate
科创50ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,126.0,90.0,14231728.596263312,1798385.6725128898,75193.0,165004.0,3,4,deferred,0.07137699143861198,0.6217675939731456,0.29587430114341223,0.6217675939731456,0.29587430114341223,7.0,0.32242893738611467,-0.3258932928297334,0.03568849571930599,1.707,2.15,1.25,1.75,Positive Gamma,0.025190392501464487,low_expiry_influence,expiry_week_concentrated,rule_estimate
科创50ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,217.0,155.0,2189504.2517449204,97701.76490886003,11216.0,2698.0,4,4,far,0.010981113444830217,0.6217675939731456,0.29587430114341223,0.6217675939731456,0.29587430114341223,7.0,0.32242893738611467,-0.3258932928297334,0.005490556722415108,1.707,2.1,1.5,1.7,Positive Gamma,-0.00410076157000594,low_expiry_influence,expiry_week_concentrated,rule_estimate
