market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
COMMODITY,MA,MA,CZCE,2610,,,,,,,3212.0,,,3300.0,2300.0,,,,3000.0,,,,,,,,980715.0,2231819.0,677119515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA610,3212.0,2486680.0,620729.0,14231.0,78778022000.0,1.9e-05,3000.0,3200.0,-0.06600249066002495,0.027397260273972712,-0.28393524283935245,-0.06600249066002495,-0.0037359900373599153,263054.0,717661.0,-0.46354649413947985,1000.0,0.31133250311332505,amount_wall,3200.0,-0.0037359900373599153,above_price_wall
COMMODITY,MA,MA,CZCE,2611,,,,,,,3062.0,,,3000.0,2500.0,,,,2800.0,,,,,,,,133523.0,101420.0,78606150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA611,3062.0,503870.0,278603.0,-3101.0,15231990000.0,5.6e-05,2800.0,3000.0,-0.08556499020248198,-0.020248203788373664,-0.18354016982364463,-0.08556499020248198,-0.020248203788373664,33746.0,99777.0,-0.49452903245133795,500.0,0.16329196603527107,call_oi_wall,3000.0,-0.020248203788373664,above_price_wall
COMMODITY,MA,MA,CZCE,2612,,,,,,,2984.0,,,3000.0,2350.0,,,,2700.0,,,,,,,,6733.0,433.0,320440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA612,2984.0,178969.0,169379.0,-600.0,5272426700.0,0.000112,2650.0,2700.0,-0.0951742627345844,0.00536193029490617,-0.2124664879356568,-0.11193029490616624,-0.0951742627345844,2585.0,4148.0,-0.2321402049606416,650.0,0.217828418230563,call_oi_wall,3000.0,0.00536193029490617,above_price_wall
COMMODITY,MA,MA,CZCE,2701,,,,,,,2929.0,,,3000.0,2500.0,,,,3000.0,,,,,,,,71134.0,33315.0,39040665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA701,2929.0,473715.0,502716.0,25709.0,13718786000.0,0.000124,3300.0,3000.0,0.024240355069989672,0.024240355069989672,-0.14646637077500857,0.12666439057698864,0.024240355069989672,32114.0,39020.0,-0.09708437596648578,500.0,0.1707067258449983,call_oi_wall,3000.0,0.024240355069989672,below_price_wall
COMMODITY,MA,MA,CZCE,2702,,,,,,,2875.0,,,3150.0,2550.0,,,,2550.0,,,,,,,,801.0,810.0,1044710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA702,2875.0,43937.0,84098.0,17359.0,1249568280.0,0.000113,2550.0,3150.0,-0.11304347826086958,0.09565217391304337,-0.11304347826086958,-0.11304347826086958,0.09565217391304337,462.0,339.0,0.15355805243445692,600.0,0.20869565217391303,call_oi_wall,3150.0,0.09565217391304337,above_price_wall
COMMODITY,MA,MA,CZCE,2703,,,,,,,2823.0,,,2850.0,2100.0,,,,2400.0,,,,,,,,1834.0,861.0,563015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA703,2823.0,41890.0,149136.0,4947.0,1170825500.0,0.000111,2250.0,3000.0,-0.14984059511158343,0.009564293304994642,-0.2561105207226355,-0.20297555791710942,0.06269925611052063,761.0,1073.0,-0.17011995637949837,750.0,0.26567481402763016,call_oi_wall,2850.0,0.009564293304994642,above_price_wall
COMMODITY,MA,MA,CZCE,2705,,,,,,,2735.0,,,2850.0,2350.0,,,,2850.0,,,,,,,,2066.0,161.0,201520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,MA,MA705,2735.0,11489.0,57198.0,-995.0,311237010.0,0.000115,2950.0,2950.0,0.042047531992687404,0.042047531992687404,-0.14076782449725778,0.07861060329067637,0.07861060329067637,1045.0,1021.0,0.011616650532429816,500.0,0.18281535648994515,call_oi_wall,2850.0,0.042047531992687404,below_price_wall
COMMODITY,OI,OI,CZCE,2611,,,,,,,10366.0,,,11400.0,10000.0,,,,11400.0,,,,,,,,56649.0,61025.0,51392260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,OI,OI611,10366.0,210076.0,241193.0,-2650.0,21665138000.0,0.000115,11000.0,10400.0,0.0997491800115764,0.0997491800115764,-0.035307736831950653,0.061161489484854226,0.003279953694771409,30264.0,26385.0,0.0684742890430546,1400.0,0.13505691684352691,amount_wall,10400.0,0.003279953694771409,below_price_wall
COMMODITY,OI,OI,CZCE,2701,,,,,,,10287.0,,,10400.0,9800.0,,,,9800.0,,,,,,,,27735.0,10872.0,16205985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,OI,OI701,10287.0,191964.0,296008.0,19469.0,19653274000.0,0.00013299999999999998,11400.0,10600.0,-0.04734130455915231,0.010984738018858797,-0.04734130455915231,0.10819480898221046,0.03042675221152913,10920.0,16815.0,-0.21254732287723094,600.0,0.058326042578011085,call_oi_wall,10400.0,0.010984738018858797,above_price_wall
COMMODITY,OI,OI,CZCE,2703,,,,,,,10203.0,,,11000.0,9000.0,,,,9000.0,,,,,,,,5144.0,2858.0,6613535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,OI,OI703,10203.0,22206.0,44522.0,-280.0,2254575200.0,0.000115,9000.0,10800.0,-0.11790649808879738,0.07811428011369204,-0.11790649808879738,-0.11790649808879738,0.058512202293443005,1839.0,3305.0,-0.28499222395023327,2000.0,0.19602077820248948,amount_wall,10800.0,0.058512202293443005,above_price_wall
COMMODITY,OI,OI,CZCE,2705,,,,,,,10131.0,,,11000.0,8600.0,,,,11200.0,,,,,,,,719.0,119.0,213655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,OI,OI705,10131.0,15066.0,41888.0,1038.0,1518954100.0,9.8e-05,11200.0,10600.0,0.10551771789556796,0.08577633007600438,-0.15112032375876028,0.10551771789556796,0.046293554436876994,316.0,403.0,-0.12100139082058414,2400.0,0.23689665383476458,amount_wall,10600.0,0.046293554436876994,below_price_wall
COMMODITY,PF,PF,CZCE,2610,,,,,,,7972.0,,,8900.0,7300.0,,,,8900.0,,,,,,,,5218.0,3859.0,916497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PF,PF610,7972.0,102956.0,73168.0,-6878.0,4101767100.0,-3.5000000000000004e-05,8900.0,8000.0,0.11640742599096843,0.11640742599096843,-0.0842950326141495,0.11640742599096843,0.00351229302558953,2590.0,2628.0,-0.007282483710233806,1600.0,0.2007024586051179,amount_wall,8000.0,0.00351229302558953,below_price_wall
COMMODITY,PF,PF,CZCE,2611,,,,,,,7902.0,,,8000.0,6900.0,,,,7800.0,,,,,,,,1848.0,90.0,57099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PF,PF611,7902.0,201725.0,204412.0,1447.0,7970155000.0,-4.4999999999999996e-05,7800.0,7800.0,-0.012908124525436548,0.012401923563654771,-0.1268033409263477,-0.012908124525436548,-0.012908124525436548,922.0,926.0,-0.0021645021645021645,1100.0,0.13920526449000253,call_oi_wall,8000.0,0.012401923563654771,above_price_wall
COMMODITY,PF,PF,CZCE,2612,,,,,,,7798.0,,,8000.0,7200.0,,,,7900.0,,,,,,,,676.0,79.0,70672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PF,PF612,7798.0,42133.0,48771.0,-1802.0,1641501700.0,-3.3e-05,8600.0,7900.0,0.01308027699410097,0.02590407796870986,-0.07668632982816104,0.1028468838163632,0.01308027699410097,359.0,317.0,0.0621301775147929,800.0,0.102590407796871,price_wall,7900.0,0.01308027699410097,below_price_wall
COMMODITY,PF,PF,CZCE,2701,,,,,,,7740.0,,,8200.0,7100.0,,,,7800.0,,,,,,,,117.0,155.0,251040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PF,PF701,7740.0,14799.0,24078.0,1276.0,572425320.0,-2.3e-05,7800.0,7800.0,0.007751937984496138,0.05943152454780365,-0.08268733850129195,0.007751937984496138,0.007751937984496138,58.0,59.0,-0.008547008547008548,1100.0,0.1421188630490956,price_wall,7800.0,0.007751937984496138,below_price_wall
COMMODITY,PK,PK,CZCE,2610,,,,,,,7954.0,,,8500.0,7900.0,,,,8000.0,,,,,,,,119671.0,56185.0,6072543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PK,PK610,7954.0,7362.0,36529.0,-3317.0,293154840.0,5e-06,8000.0,8000.0,0.00578325370882582,0.06864470706562731,-0.006789036962534523,0.00578325370882582,0.00578325370882582,80540.0,39131.0,0.3460236815937027,600.0,0.07543374402816193,price_wall,8000.0,0.00578325370882582,below_price_wall
COMMODITY,PK,PK,CZCE,2611,,,,,,,8018.0,,,8300.0,7400.0,,,,8300.0,,,,,,,,59823.0,28487.0,8817228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PK,PK611,8018.0,108473.0,227388.0,-10118.0,4357360400.0,7e-06,8300.0,8300.0,0.035170865552506925,0.035170865552506925,-0.07707657770017462,0.035170865552506925,0.035170865552506925,36629.0,23194.0,0.2245791752336058,900.0,0.11224744325268146,call_oi_wall,8300.0,0.035170865552506925,below_price_wall
COMMODITY,PK,PK,CZCE,2612,,,,,,,8078.0,,,9000.0,7400.0,,,,9000.0,,,,,,,,22094.0,9688.0,4624092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PK,PK612,8078.0,36854.0,67065.0,-3737.0,1490375800.0,4e-05,9000.0,8400.0,0.11413716266402574,0.11413716266402574,-0.08393166625402326,0.11413716266402574,0.03986135181975747,13949.0,8145.0,0.2626957545034851,1600.0,0.19806882891804903,amount_wall,8400.0,0.03986135181975747,below_price_wall
COMMODITY,PK,PK,CZCE,2701,,,,,,,8162.0,,,9100.0,7800.0,,,,7800.0,,,,,,,,1714.0,6.0,3795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PK,PK701,8162.0,6114.0,13312.0,1799.0,249634620.0,6.9e-05,8000.0,8000.0,-0.04435187454055378,0.11492281303602048,-0.04435187454055378,-0.01984807645185005,-0.01984807645185005,640.0,1074.0,-0.2532088681446908,1300.0,0.15927468757657437,volume_wall,8000.0,-0.01984807645185005,above_price_wall
COMMODITY,PL,PL,CZCE,2610,,,,,,,8893.0,,,8500.0,8000.0,,,,9100.0,,,,,,,,2444.0,1300.0,1586540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PL,PL610,8893.0,10664.0,3938.0,-129.0,1895419400.0,-9e-06,9100.0,9100.0,0.023276734510288888,-0.04419206117170804,-0.10041605757337235,0.023276734510288888,0.023276734510288888,1186.0,1258.0,-0.029459901800327332,500.0,0.05622399640166423,price_wall,9100.0,0.023276734510288888,below_price_wall
COMMODITY,PL,PL,CZCE,2611,,,,,,,8608.0,,,7700.0,7500.0,,,,9400.0,,,,,,,,100.0,5.0,4550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PL,PL611,8608.0,55432.0,23803.0,-315.0,9508805200.0,-1.5e-05,9400.0,9400.0,0.09200743494423791,-0.10548327137546465,-0.12871747211895912,0.09200743494423791,0.09200743494423791,36.0,64.0,-0.28,200.0,0.023234200743494422,price_wall,9400.0,0.09200743494423791,below_price_wall
COMMODITY,PL,PL,CZCE,2612,,,,,,,8338.0,,,8900.0,6700.0,,,,8900.0,,,,,,,,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PL,PL612,8338.0,27921.0,12249.0,856.0,4632094000.0,-1.1000000000000001e-05,6700.0,6700.0,0.06740225473734718,0.06740225473734718,-0.1964499880067162,-0.1964499880067162,-0.1964499880067162,13.0,0.0,1.0,2200.0,0.2638522427440633,call_oi_wall,8900.0,0.06740225473734718,below_price_wall
COMMODITY,PR,PR,CZCE,2610,,,,,,,7888.0,,,7400.0,6300.0,,,,7700.0,,,,,,,,2497.0,416.0,285500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PR,PR610,7888.0,20251.0,15570.0,-1547.0,2397313400.0,1e-05,8100.0,7700.0,-0.02383367139959436,-0.06186612576064909,-0.2013184584178499,0.02687626774847862,-0.02383367139959436,1196.0,1301.0,-0.0420504605526632,1100.0,0.1394523326572008,price_wall,7700.0,-0.02383367139959436,above_price_wall
COMMODITY,PR,PR,CZCE,2611,,,,,,,7748.0,,,8000.0,6000.0,,,,8000.0,,,,,,,,553.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PR,PR611,7748.0,77439.0,59639.0,-950.0,9002283800.0,-2.1e-05,5800.0,5800.0,0.032524522457408445,0.032524522457408445,-0.22560660815694378,-0.25141972121837897,-0.25141972121837897,391.0,162.0,0.4141048824593128,2000.0,0.2581311306143521,call_oi_wall,8000.0,0.032524522457408445,below_price_wall
COMMODITY,PR,PR,CZCE,2612,,,,,,,7598.0,,,7700.0,6700.0,,,,7300.0,,,,,,,,396.0,106.0,316569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PR,PR612,7598.0,22004.0,18049.0,934.0,2508456000.0,-4.4999999999999996e-05,6800.0,7300.0,-0.039220847591471486,0.01342458541721503,-0.11818899710450115,-0.10502763885232957,-0.039220847591471486,223.0,173.0,0.12626262626262627,1000.0,0.13161358252171623,call_oi_wall,7700.0,0.01342458541721503,above_price_wall
COMMODITY,PR,PR,CZCE,2701,,,,,,,7498.0,,,7400.0,6800.0,,,,7400.0,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PR,PR701,7498.0,11180.0,8949.0,1188.0,1256073000.0,-4.7999999999999994e-05,6800.0,6800.0,-0.01307015204054418,-0.01307015204054418,-0.09309149106428383,-0.09309149106428383,-0.09309149106428383,2.0,0.0,1.0,600.0,0.08002133902373966,call_oi_wall,7400.0,-0.01307015204054418,above_price_wall
COMMODITY,PX,PX,CZCE,2611,,,,,,,8716.0,,,9500.0,7800.0,,,,9500.0,,,,,,,,25624.0,24281.0,13567263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PX,PX611,8716.0,362776.0,158077.0,-7029.0,15722712000.0,2.5e-05,9500.0,8500.0,0.08994951812758156,0.08994951812758156,-0.10509407985314367,0.08994951812758156,-0.024782010096374485,11923.0,13701.0,-0.06938807368092413,1700.0,0.1950435979807251,amount_wall,8500.0,-0.024782010096374485,below_price_wall
COMMODITY,PX,PX,CZCE,2612,,,,,,,8558.0,,,8900.0,7000.0,,,,8800.0,,,,,,,,1890.0,32.0,19502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PX,PX612,8558.0,199149.0,40287.0,-5933.0,8503662500.0,9e-06,7400.0,8100.0,0.028277634961439535,0.03996260808600138,-0.18205188128067307,-0.13531198878242578,-0.05351717691049307,840.0,1050.0,-0.1111111111111111,1900.0,0.22201448936667445,price_wall,8800.0,0.028277634961439535,below_price_wall
COMMODITY,PX,PX,CZCE,2701,,,,,,,8426.0,,,9000.0,7600.0,,,,8500.0,,,,,,,,1701.0,8.0,12340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PX,PX701,8426.0,29840.0,43531.0,763.0,1255070400.0,-3.5000000000000004e-05,8500.0,8500.0,0.008782340375029563,0.06812247804414917,-0.09802990742938522,0.008782340375029563,0.008782340375029563,887.0,814.0,0.042915931804820694,1400.0,0.1661523854735343,price_wall,8500.0,0.008782340375029563,below_price_wall
COMMODITY,PX,PX,CZCE,2702,,,,,,,8364.0,,,8200.0,7600.0,,,,8200.0,,,,,,,,15.0,21.0,45900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,PX,PX702,8364.0,2717.0,12657.0,1281.0,113679280.0,-5.4999999999999995e-05,8200.0,8200.0,-0.019607843137254943,-0.019607843137254943,-0.0913438546150167,-0.019607843137254943,-0.019607843137254943,15.0,0.0,1.0,600.0,0.07173601147776183,call_oi_wall,8200.0,-0.019607843137254943,above_price_wall
COMMODITY,RM,RM,CZCE,2611,,,,,,,2356.0,,,2650.0,2200.0,,,,2500.0,,,,,,,,119769.0,222586.0,73934780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,RM,RM611,2356.0,651617.0,603038.0,-9072.0,15417258000.0,-1.3e-05,2500.0,2400.0,0.06112054329371808,0.12478777589134116,-0.06621392190152797,0.06112054329371808,0.018675721561969505,65878.0,53891.0,0.10008432899999165,450.0,0.19100169779286927,amount_wall,2400.0,0.018675721561969505,below_price_wall
COMMODITY,RM,RM,CZCE,2701,,,,,,,2393.0,,,2650.0,2100.0,,,,2650.0,,,,,,,,75584.0,29709.0,15776845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,RM,RM701,2393.0,386774.0,566862.0,8738.0,9282576000.0,-1.7e-05,2650.0,2450.0,0.10739657333890507,0.10739657333890507,-0.1224404513163393,0.10739657333890507,0.023819473464270713,32273.0,43311.0,-0.1460361981371719,550.0,0.22983702465524447,amount_wall,2450.0,0.023819473464270713,below_price_wall
COMMODITY,RM,RM,CZCE,2703,,,,,,,2384.0,,,2650.0,2050.0,,,,2050.0,,,,,,,,21755.0,10412.0,5113540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,RM,RM703,2384.0,82173.0,138193.0,-70.0,1963113000.0,-2.8999999999999997e-05,2650.0,2500.0,-0.1401006711409396,0.11157718120805371,-0.1401006711409396,0.11157718120805371,0.04865771812080544,5815.0,15940.0,-0.4654102505171225,600.0,0.2516778523489933,amount_wall,2500.0,0.04865771812080544,above_price_wall
COMMODITY,RM,RM,CZCE,2705,,,,,,,2435.0,,,2500.0,2050.0,,,,2500.0,,,,,,,,4039.0,15.0,4900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,RM,RM705,2435.0,40258.0,95921.0,7979.0,981490040.0,1.6e-05,2100.0,2500.0,0.026694045174537884,0.026694045174537884,-0.1581108829568788,-0.13757700205338808,0.026694045174537884,1554.0,2485.0,-0.23050259965337955,450.0,0.18480492813141683,call_oi_wall,2500.0,0.026694045174537884,below_price_wall
COMMODITY,RM,RM,CZCE,2707,,,,,,,2422.0,,,2500.0,2025.0,,,,2050.0,,,,,,,,854.0,9.0,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,RM,RM707,2422.0,5296.0,13240.0,570.0,128375040.0,-1.1999999999999999e-05,2050.0,2050.0,-0.1535920726672172,0.03220478943022287,-0.16391412056151944,-0.1535920726672172,-0.1535920726672172,221.0,633.0,-0.48243559718969553,475.0,0.19611890999174236,call_oi_wall,2500.0,0.03220478943022287,above_price_wall
COMMODITY,SA,SA,CZCE,2610,,,,,,,1040.0,,,1100.0,1000.0,,,,1100.0,,,,,,,,498644.0,1028647.0,242100650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA610,1040.0,100155.0,68115.0,-2957.0,2113270500.0,-3.8e-05,1100.0,1060.0,0.05769230769230771,0.05769230769230771,-0.038461538461538436,0.05769230769230771,0.019230769230769162,343706.0,154938.0,0.37856266193917903,100.0,0.09615384615384616,amount_wall,1060.0,0.019230769230769162,below_price_wall
COMMODITY,SA,SA,CZCE,2611,,,,,,,1046.0,,,1200.0,1000.0,,,,1200.0,,,,,,,,155566.0,159306.0,52546840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA611,1046.0,391469.0,355607.0,-10608.0,8267825200.0,-1e-05,1200.0,1100.0,0.14722753346080308,0.14722753346080308,-0.04397705544933084,0.14722753346080308,0.05162523900573612,116876.0,38690.0,0.5025905403494337,200.0,0.19120458891013384,put_oi_wall,1000.0,-0.04397705544933084,below_price_wall
COMMODITY,SA,SA,CZCE,2612,,,,,,,1071.0,,,1060.0,930.0,,,,1200.0,,,,,,,,1478.0,66.0,45670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA612,1071.0,234956.0,129411.0,573.0,5089147000.0,-2.8e-05,1200.0,1200.0,0.1204481792717087,-0.010270774976657293,-0.13165266106442575,0.1204481792717087,0.1204481792717087,725.0,753.0,-0.018944519621109608,130.0,0.12138188608776844,call_oi_wall,1060.0,-0.010270774976657293,below_price_wall
COMMODITY,SA,SA,CZCE,2701,,,,,,,1079.0,,,1560.0,1000.0,,,,1200.0,,,,,,,,205166.0,121845.0,79154950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA701,1079.0,2431804.0,1255644.0,37247.0,53088906000.0,-9e-06,1200.0,1100.0,0.11214087117701577,0.4457831325301205,-0.07321594068582016,0.11214087117701577,0.019462465245597693,155286.0,49880.0,0.5137595897955801,560.0,0.5189990732159406,amount_wall,1100.0,0.019462465245597693,below_price_wall
COMMODITY,SA,SA,CZCE,2702,,,,,,,1099.0,,,1000.0,1160.0,,,,1000.0,,,,,,,,97.0,97.0,227170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA702,1099.0,74677.0,91346.0,17882.0,1651855200.0,-8.099999999999999e-05,1000.0,1000.0,-0.09008189262966337,-0.09008189262966337,0.05550500454959062,-0.09008189262966337,-0.09008189262966337,58.0,39.0,0.1958762886597938,-160.0,-0.14558689717925385,put_oi_wall,1160.0,0.05550500454959062,above_price_wall
COMMODITY,SA,SA,CZCE,2703,,,,,,,1104.0,,,1300.0,1220.0,,,,990.0,,,,,,,,1416.0,240.0,725580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA703,1104.0,144051.0,137338.0,-579.0,3209456200.0,-6.3e-05,990.0,990.0,-0.1032608695652174,0.17753623188405787,0.10507246376811596,-0.1032608695652174,-0.1032608695652174,644.0,772.0,-0.0903954802259887,80.0,0.07246376811594203,price_wall,990.0,-0.1032608695652174,above_price_wall
COMMODITY,SA,SA,CZCE,2705,,,,,,,1131.0,,,1400.0,1060.0,,,,1400.0,,,,,,,,5365.0,698.0,1000720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SA,SA705,1131.0,82972.0,137070.0,17853.0,1890102200.0,-7.000000000000001e-05,1400.0,1280.0,0.23784261715296195,0.23784261715296195,-0.06277630415561453,0.23784261715296195,0.13174182139699386,4625.0,740.0,0.7241379310344828,340.0,0.3006189213085765,put_oi_wall,1060.0,-0.06277630415561453,below_price_wall
COMMODITY,SF,SF,CZCE,2610,,,,,,,6310.0,,,6800.0,5900.0,,,,6800.0,,,,,,,,86228.0,222939.0,58255835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SF,SF610,6310.0,80675.0,24519.0,-16001.0,2596121500.0,-0.00041,6800.0,6500.0,0.07765451664025358,0.07765451664025358,-0.0649762282091918,0.07765451664025358,0.030110935023771823,42171.0,44057.0,-0.021872245674258942,900.0,0.14263074484944532,amount_wall,6500.0,0.030110935023771823,below_price_wall
COMMODITY,SF,SF,CZCE,2611,,,,,,,6300.0,,,6800.0,5900.0,,,,6000.0,,,,,,,,60700.0,77953.0,45443800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMMODITY,SF,SF611,6300.0,1008795.0,415461.0,-67404.0,32220913000.0,-0.000402,6000.0,6500.0,-0.04761904761904767,0.0793650793650793,-0.06349206349206349,-0.04761904761904767,0.031746031746031855,31257.0,29443.0,0.029884678747940693,900.0,0.14285714285714285,amount_wall,6500.0,0.031746031746031855,above_price_wall
