underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
创业板ETF易方达,12月,0.2698558198221562,-0.11451479142465323,0.14317457138695563,0.14317457138695563,0.03308535661709184,0.008824121458982549,-0.004861920628128138,0.3542632508833923,0.3061,0.4017,411847941.0,266647055.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
创业板ETF易方达,3月,0.28698884758364324,0.06687864977359831,0.18353555853749373,0.18353555853749373,0.03575199968467881,0.0037004228865885227,-0.003952408516654777,0.4034999999999999,0.2986,0.4144,78852932.0,66571040.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
创业板ETF易方达,9月,0.17020115270398203,-0.15941520453403077,0.060045523813691694,0.060045523813691694,0.019610512383349144,0.08137643557408286,-0.000986921077096131,0.33431030927835054,0.3191,0.376,841847458.0,281636371.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-4.304127515127663,-0.3055115523783687,-0.1009760911999807,-0.1009760911999807,0.07748173489979208,0.021119657563192885,-0.010139106014977544,0.031272307692307696,0.13470000000000001,0.0001,180286309.0,134625715.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.4042553673802017,-0.03220642887116515,0.306625804846509,0.306625804846509,0.04821717197258863,0.009284058369964696,-0.003951353913796139,0.22856839378238342,0.1417,0.2341,321281016.0,160290246.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.4705156287377102,0.1777227071049694,0.41344911700080683,0.41344911700080683,0.0554005172114429,0.004165515415792911,0.0025234716884347556,0.24972602996254686,0.12789999999999999,0.24539999999999998,75608536.0,49352116.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,0.24304342788979333,-0.16327424470366683,0.10572616566453459,0.10572616566453459,0.02951106241941105,0.07774254027501001,-0.0016856390548243229,0.18350629921259842,0.14980000000000002,0.19440000000000002,415139883.0,112939016.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.3656789600445606,-0.02735170430855642,0.14409962516805097,0.14409962516805097,0.060137547043679906,0.017667307242796155,-0.002004130562132495,0.1881431734317343,0.1369,0.2057,24284346.0,15166035.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
沪深300ETF嘉实,12月,0.420490508433107,0.027173192958750484,0.42835010561862225,0.42835010561862225,0.05180500367537259,0.010321529563576185,-0.0031790978575212073,0.2321098765432099,0.15539999999999998,0.253,47014281.0,24228192.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
沪深300ETF嘉实,3月,0.46723576539137135,0.16688332301708322,0.46111159526667805,0.46111159526667805,0.05254446686595585,0.005125031862566281,0.0007030928473406648,0.25233513513513517,0.133,0.2509,25355115.0,14433081.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
沪深300ETF嘉实,9月,0.27630644631184287,0.06702222165811435,0.29559919825476483,0.29559919825476483,0.026063681267627193,0.09179762730730628,7.681166165761758e-05,0.18530150375939852,0.1487,0.1999,65680131.0,14774859.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
深证100ETF易方达,10月,0.3237918967138177,-0.04206848356398154,-0.010508859031760773,-0.010508859031760773,0.047117518755358946,0.02028057523407809,-0.002171188762276688,0.25602864321608043,0.2139,0.2968,5215576.0,3391176.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
深证100ETF易方达,12月,0.2920092074975338,-0.009917610183184869,0.33051639813064443,0.33051639813064443,0.03290661891570182,0.009593710422289445,-0.003002333802040774,0.3041,0.2327,0.3215,19722324.0,8857574.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
深证100ETF易方达,3月,0.4014464515502465,-0.023568574401733315,0.2712040779701858,0.2712040779701858,0.06752866418263341,0.003936295255941808,-0.009732847376620371,0.3238289926289927,0.207,0.337,2211994.0,2662910.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
深证100ETF易方达,9月,0.2868055920336784,-0.14156464454149909,0.11661338562496613,0.11661338562496613,0.021088544886216448,0.07915369284888474,-0.0012309965847083766,0.2719612244897959,0.2155,0.29350000000000004,25797797.0,7093453.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
科创50ETF华夏,10月,0.0,0.07412938068197455,0.09023401723665492,0.09023401723665492,0.031808369136421336,0.03449628327049748,-0.0013995257903332522,0.0001,0.0001,0.0001,182701885.0,115824275.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
科创50ETF华夏,12月,0.2733111322549951,-0.10320444271794288,0.10219974814753888,0.10219974814753888,0.022749982261502263,0.010035657942443797,-0.004184272248670075,0.4204,0.37310000000000004,0.488,545395678.0,267593118.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
科创50ETF华夏,3月,0.27975288495162604,-0.07079107460375346,0.13910295924934094,0.13910295924934094,0.02445813999323026,0.003884076293207776,-0.006711906960463619,0.42895,0.36369999999999997,0.48369999999999996,121868793.0,82007143.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
科创50ETF华夏,9月,0.19557511028028876,-0.2385593688939404,0.06536871242662612,0.06536871242662612,0.01370245480487954,0.08141102030759609,-0.0010684824039426846,0.3814391304347826,0.3563,0.43090000000000006,750818167.0,199760867.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
科创50ETF易方达,10月,0.0,0.13389404172805325,0.1237420645502201,0.1237420645502201,0.036443774944614385,0.035456189071886704,-0.0006601601516568398,0.0001,0.0001,0.0001,16833794.0,11899474.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,next_month
科创50ETF易方达,12月,0.29950392724266234,-0.19135326085223775,0.0766160171713258,0.0766160171713258,0.01987118933664893,0.009077502323436524,-0.00509261436394535,0.48379999999999995,0.3589,0.5038,140794089.0,61444545.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,other_month
科创50ETF易方达,3月,0.34428245213419983,-0.07932796988226228,0.13527865055852106,0.13527865055852106,0.026631904627101757,0.003706539013140044,-0.0070248359687321,0.426975,0.3513,0.49829999999999997,35014056.0,25386216.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,False,False,far_month
科创50ETF易方达,9月,0.2923536753596534,-0.22645938494925666,0.1559450309990376,0.1559450309990376,0.013449862125865712,0.08713457336900628,-0.000961433187663009,0.3971217391304348,0.33409999999999995,0.45020000000000004,139279569.0,34940769.0,2026-09-11,9月,9月,,10月,3月,front_month_default,9月 DTE=12，默认使用前月,medium,12.0,True,False,primary_analysis
