underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
创业板ETF易方达,10月,0.17180610946055938,-0.061702653650553385,0.055309327237767006,0.055309327237767006,0.036624009503982535,0.017232092714960987,-0.002178949972833682,0.3527231958762887,0.3106,0.3712,163875722.0,119634802.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
创业板ETF易方达,12月,0.241476804207703,-0.08914419151381643,0.14907174128950218,0.14907174128950218,0.034246848801426685,0.00892957826724359,-0.004522393798008623,0.35282891986062714,0.3146,0.3998,398146442.0,261275721.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
创业板ETF易方达,3月,0.2819416980289596,0.08429138213280413,0.17096297543261876,0.17096297543261876,0.038048537497793904,0.0037199996038236173,-0.003593337735310492,0.391925,0.2987,0.4092,69829228.0,62093555.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
创业板ETF易方达,9月,0.13886391999092382,-0.1551264266089026,0.05595208104728023,0.05595208104728023,0.0202034998986803,0.0726077257042892,-0.0011130599318195653,0.33702058823529407,0.3215,0.36829999999999996,846740569.0,294502600.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-2.1559703489928204,-0.035826408104901876,0.22546139363019038,0.22546139363019038,0.07334686237524123,0.020294757078795758,-0.0026060083648236994,0.06461127819548872,0.1394,0.0001,97074132.0,68756822.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.3733467915510102,0.0032390459250673737,0.29955112595695216,0.29955112595695216,0.04877882308324657,0.008994491585580047,-0.0029229122375257813,0.22284910941475827,0.1505,0.23370000000000002,305537056.0,154230952.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.4788903832267093,0.23014429010584767,0.4191219967166711,0.4191219967166711,0.05688011156254322,0.004000426490806583,0.005649558568771453,0.24890873605947955,0.1273,0.2465,71943143.0,48188612.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,0.25652647635650466,-0.0772819897057727,0.14245822038910447,0.14245822038910447,0.032621041008436796,0.069811500722063,-0.0010420072767335657,0.16996296296296298,0.1517,0.1953,408433808.0,121772615.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.3755457201140987,0.15614202221867565,0.24890852083814013,0.24890852083814013,0.06856528130693962,0.019752187190099163,0.002946674306617513,0.16855471014492754,0.1393,0.2026,12204267.0,7880545.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
沪深300ETF嘉实,12月,0.3436989606935062,0.04973153291887011,0.40930548338859346,0.40930548338859346,0.045332535130557884,0.010572969264201548,-0.002132805249113688,0.22519707317073173,0.15460000000000002,0.23199999999999998,51301918.0,22007725.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
沪深300ETF嘉实,3月,0.46409058922298624,0.21191105805103716,0.446780929272158,0.446780929272158,0.07700594490882963,0.0049569493037392295,0.004890641344957158,0.24671907308377897,0.133,0.2475,16727254.0,13514764.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
沪深300ETF嘉实,9月,0.25871384680580584,0.1342706850443812,0.32290932806915823,0.32290932806915823,0.031697865666461725,0.08175137029652,0.0007134259398373293,0.1716181818181818,0.1536,0.198,53479973.0,14180325.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
深证100ETF易方达,10月,0.2202187822334283,0.07849728962427485,0.0817120121779484,0.0817120121779484,0.05909194238633089,0.02051042400300779,0.00019659646906133282,0.24929753694581283,0.2267,0.2816,3026504.0,2266116.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
深证100ETF易方达,12月,0.2587598893141729,0.024308866514217098,0.35941483246046174,0.35941483246046174,0.06281440429866983,0.009555318502399652,-0.004653230346791459,0.30530234113712373,0.2332,0.3122,9630514.0,8315997.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
深证100ETF易方达,3月,0.44475189063534876,0.007657959745873818,0.23616627001627946,0.23616627001627946,0.18933872868597276,0.0038471062937455347,-0.022776290422567833,0.2824046454767726,0.2086,0.3342,733965.0,2459251.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
深证100ETF易方达,9月,0.18399675060926068,-0.10579434219885256,0.10422591744455545,0.10422591744455545,0.029955126008440188,0.07415783025429414,-0.0011755326213205618,0.2462,0.2271,0.2724,18944604.0,7114124.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
科创50ETF华夏,10月,0.0,0.09284140227820023,0.0993050383350894,0.0993050383350894,0.03286219675311735,0.0343676663324256,-0.0013065322434328216,0.0001,0.0001,0.0001,150077429.0,98219529.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
科创50ETF华夏,12月,0.215009482525061,-0.07957891872938595,0.09827088893453623,0.09827088893453623,0.023581929258510406,0.009807727592224801,-0.003828163816993256,0.461375,0.37329999999999997,0.4725,526734512.0,258382992.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
科创50ETF华夏,3月,0.22224598930481299,-0.05038273445604234,0.1305495039843613,0.1305495039843613,0.02507758218020492,0.0038733306448436294,-0.006369881515454389,0.4674999999999999,0.37079999999999996,0.4747,114961322.0,78090932.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
科创50ETF华夏,9月,0.10727035490605427,-0.21512027935873748,0.06829591049406034,0.06829591049406034,0.01486153636314123,0.07356050322260485,-0.001351763854875535,0.37568627450980396,0.3629,0.4032,756416142.0,217528066.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
科创50ETF易方达,10月,0.0,0.09242486101797837,0.06874495331018395,0.06874495331018395,0.03615230959364191,0.03400185087369091,-0.0013580651939684876,0.0001,0.0001,0.0001,14329209.0,10467489.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,next_month
科创50ETF易方达,12月,0.21428571428571416,-0.15125400532033303,0.07734510973569816,0.07734510973569816,0.019956239704025443,0.00912344174105014,-0.004767229230939688,0.46619999999999995,0.37920000000000004,0.47909999999999997,137395323.0,60306408.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,other_month
科创50ETF易方达,3月,0.30454740192178226,-0.044874352569263705,0.13051245005206236,0.13051245005206236,0.02698064893252212,0.0038885677287886136,-0.006318467130847969,0.40847500000000003,0.3608,0.4852,33879578.0,24764388.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,False,False,far_month
科创50ETF易方达,9月,0.12755716004813483,-0.20786712223353623,0.121200999518126,0.121200999518126,0.014140277966394377,0.0772088531150236,-0.0012656718546572628,0.37395,0.35979999999999995,0.4075,143037075.0,38401218.0,2026-09-10,9月,9月,,10月,3月,front_month_default,9月 DTE=13，默认使用前月,medium,13.0,True,False,primary_analysis
