market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,3.079,3.1,3.1,3.1,3.1,3.1,3.0,3.0,3.0,8288889.639906018,22910857.09084924,15599873.365377631,7310983.725471612,2.1337584586636904,0.6808943595396233,0.3191056404603768,36241.0,4178.0,,Positive Gamma,3.0,3.0,3.0,3.0,1696791.5055236313,6424876.087295723,0.3235456758930547,0.38740626052161703,-0.10000000000000009,-0.10000000000000009,0.0,True,2.7547101298554355,available,medium,,26.0,22.0,0.8461538461538461,2.7489158333333337,2.7605500000000003,7.076097023518255e-13,bs_spot_repricing_constant_iv,22910857.090849243,8288889.63990602,36241.0,4178.0,4.0,4.0,far,0.06975752989636774,0.6122252230547948,0.11889043572641059,0.6122252230547948,0.11889043572641059,8.0,0.16261508599693378,-0.4933347873283842,0.03487876494818387,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,3.079,3.1,3.1,4.1,2.8,3.1,3.1,,3.1,-541409.8325389026,201076566.41024593,100267578.28885353,100808988.1213924,0.9946293495984018,0.4986537222059127,0.5013462777940874,221672.0,101192.0,,Negative Gamma,3.1,3.0,3.1,3.1,-1884865.9720031447,102006930.27203965,0.4252581635363839,0.6195835175147508,0.0,-0.10000000000000009,0.0,True,3.0833330470146088,available,medium,,34.0,33.0,0.9705882352941176,3.0746725,3.086306666666667,6.294209346736619e-14,bs_spot_repricing_constant_iv,201076566.41024593,-541409.8325389009,221672.0,101192.0,1.0,4.0,near,0.6122252230547948,0.6122252230547948,0.11889043572641059,0.6122252230547948,0.11889043572641059,8.0,0.16261508599693378,-0.4933347873283842,0.6122252230547948,near_month_pressure,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,3.268,3.4,3.3,3.7,3.1,3.3,3.7,3.7,3.3,16744649.132069113,223050725.84512636,119897687.48859777,103153038.35652861,1.1623282202720437,0.5375355181397071,0.46246448186029293,253951.0,173627.0,,Positive Gamma,3.4,3.3,3.3,3.3,19010997.503579784,155134819.85774744,0.637930580786922,0.2489750587120299,0.0,0.0,0.0,True,3.2086174326502097,available,medium,,22.0,22.0,1.0,3.202185,3.2144033333333337,2.8969142187524895e-14,bs_spot_repricing_constant_iv,223050725.84512636,16744649.132069122,253951.0,173627.0,2.0,4.0,next,0.1328995561083151,0.7805857080920555,0.1328995561083151,0.7805857080920555,0.1328995561083151,8.0,0.1454862615924628,-0.6476861519837405,0.06644977805415755,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,99.0,71.0,3.268,3.5,2.95,4.8,2.95,2.95,2.95,4.5,3.3,9362389.42649008,129410072.26641358,69386230.84645183,60023841.41996175,1.1559778448864235,0.5361733413115478,0.46382665868845224,293682.0,78572.0,,Positive Gamma,3.5,2.95,3.3,2.95,1696284.4793656922,52937677.796741255,0.4095652347732074,0.3290224457912547,0.0,0.0,0.0,True,3.2133048766442096,available,medium,,40.0,40.0,1.0,3.202185,3.2144033333333337,1.5249210438108925e-16,bs_spot_repricing_constant_iv,129410072.26641358,9362389.426490081,293682.0,78572.0,3.0,4.0,deferred,0.07710596365462188,0.7805857080920555,0.1328995561083151,0.7805857080920555,0.1328995561083151,8.0,0.1454862615924628,-0.6476861519837405,0.03855298182731094,low_expiry_influence,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,3.268,4.0,2.95,4.0,2.95,2.95,2.95,3.7,3.4,3126701.4213851197,15791124.648640158,9458913.035012638,6332211.6136275185,1.4937771527812118,0.5990018599357447,0.4009981400642552,33964.0,6186.0,,Positive Gamma,4.0,2.95,3.4,2.95,732174.0773120804,6559430.916503792,0.41692431783002554,0.4550934960592815,0.0,0.0,0.0,True,2.854448827640491,available,medium,,28.0,28.0,1.0,2.8478533333333336,2.8600716666666672,1.9378035809929978e-15,bs_spot_repricing_constant_iv,15791124.648640158,3126701.42138512,33964.0,6186.0,4.0,4.0,far,0.009408772145007594,0.7805857080920555,0.1328995561083151,0.7805857080920555,0.1328995561083151,8.0,0.1454862615924628,-0.6476861519837405,0.004704386072503797,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,创业板ETF易方达,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,3.268,3.4,3.3,3.5,2.85,3.3,3.4,,3.3,-15110425.453939816,1310088715.66405,647489145.1050551,662599570.5589948,0.9771952380814374,0.49423305258900696,0.5057669474109928,1344676.0,1281817.0,,Negative Gamma,3.4,3.3,3.3,3.3,4049967.5772531754,984791763.247009,0.4770261556421305,0.6872186345199487,0.0,0.0,0.0,True,3.2775336932624994,available,medium,,44.0,39.0,0.8863636363636364,3.2746500000000003,3.2872850000000002,7.184487476660028e-14,bs_spot_repricing_constant_iv,1310088715.66405,-15110425.453939812,1344676.0,1281817.0,1.0,4.0,near,0.7805857080920555,0.7805857080920555,0.1328995561083151,0.7805857080920555,0.1328995561083151,8.0,0.1454862615924628,-0.6476861519837405,0.7805857080920555,front_month_concentrated,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,4.523,4.6,4.4,4.6,4.4,4.4,4.4,,4.4,-75424550.465331,674846678.6213111,299711064.0779901,375135614.5433211,0.7989405763109148,0.4441172692592778,0.5558827307407224,316325.0,109041.0,,Negative Gamma,4.6,4.4,4.4,4.4,-32917745.238100495,400524317.4740794,0.5597269640117414,0.45562907681496256,0.0,0.0,0.0,True,,unavailable,unavailable,call_put_side_incomplete,20.0,7.0,0.35,,,,bs_spot_repricing_constant_iv,674846678.6213111,-75424550.465331,316325.0,109041.0,2.0,4.0,next,0.2394888587601737,0.6378464144014294,0.2394888587601737,0.6378464144014294,0.2394888587601737,8.0,0.2729730196497644,-0.39835755564125575,0.11974442938008685,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,99.0,71.0,4.523,4.9,4.3,6.0,4.2,4.6,5.0,4.8,4.7,81101407.56537905,297496308.2577165,189298857.91154778,108197450.34616874,1.749568564748077,0.6363065781225127,0.3636934218774875,245586.0,140327.0,,Positive Gamma,4.7,4.2,4.7,4.6,30890425.366870385,136585568.52749798,0.47705866609486836,0.46136255060855014,-0.20000000000000018,-0.09999999999999964,0.0,True,4.340929386498839,available,medium,,26.0,24.0,0.9230769230769231,4.33242,4.3488425,1.786124940547435e-13,bs_spot_repricing_constant_iv,297496308.2577165,81101407.56537905,245586.0,140327.0,3.0,4.0,deferred,0.10557516782265369,0.6378464144014294,0.2394888587601737,0.6378464144014294,0.2394888587601737,8.0,0.2729730196497644,-0.39835755564125575,0.052787583911326846,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,4.523,4.7,4.2,5.5,4.2,4.7,4.7,4.6,4.7,18818839.602891415,48156027.80263886,33487433.702765133,14668594.099873718,2.2829341022568364,0.6953944341092453,0.30460556589075455,40589.0,4688.0,,Positive Gamma,4.7,4.3,4.7,4.7,9925283.512076417,22584700.969846103,0.48168781926263954,0.33605782639823367,0.0,0.09999999999999964,0.0,True,4.246538704805653,available,medium,,22.0,19.0,0.8636363636363636,4.233885,4.2503075,7.743434535411764e-14,bs_spot_repricing_constant_iv,48156027.80263886,18818839.60289142,40589.0,4688.0,4.0,4.0,far,0.017089559015743192,0.6378464144014294,0.2394888587601737,0.6378464144014294,0.2394888587601737,8.0,0.2729730196497644,-0.39835755564125575,0.008544779507871596,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF华泰柏瑞,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,8.0,6.0,4.523,4.6,4.5,4.7,4.6,4.6,4.4,,4.6,-5414221.092417853,1797363503.495468,895974641.201525,901388862.2939427,0.9939934679482958,0.49849384359872434,0.5015061564012755,715367.0,412365.0,,Negative Gamma,4.6,4.5,4.6,4.5,-89056608.33855686,1169036095.7051783,0.4602621326205585,0.7273680749213737,0.0,0.0,0.0,True,4.530724906031055,available,medium,,30.0,26.0,0.8666666666666667,4.518513333333333,4.535769166666666,8.553901560427515e-16,bs_spot_repricing_constant_iv,1797363503.4954677,-5414221.092417868,715367.0,412365.0,1.0,4.0,near,0.6378464144014294,0.6378464144014294,0.2394888587601737,0.6378464144014294,0.2394888587601737,8.0,0.2729730196497644,-0.39835755564125575,0.6378464144014294,near_month_pressure,front_month_dominant,rule_estimate,True,False,primary_analysis,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,43.0,31.0,4.717,4.9,4.6,5.0,4.6,4.8,5.0,5.0,4.9,5435380.123933528,58906368.587031834,32170874.355482683,26735494.231549155,1.203302025272438,0.546135759632704,0.45386424036729606,30798.0,8080.0,,Positive Gamma,5.0,4.6,4.9,4.8,1831962.9183935034,29939462.683399122,0.5155836947078909,0.4790535718168436,0.09999999999999964,0.0,0.0,True,4.673415443530023,available,medium,,20.0,19.0,0.95,4.6635333333333335,4.6805775,3.2271175481505823e-13,bs_spot_repricing_constant_iv,58906368.58703184,5435380.123933527,30798.0,8080.0,2.0,4.0,next,0.1570454298289239,0.6829218732269604,0.1570454298289239,0.6829218732269604,0.1570454298289239,8.0,0.1869661226783198,-0.5258764433980365,0.07852271491446194,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,next_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,99.0,71.0,4.717,4.7,4.4,6.25,4.4,5.25,4.7,4.7,4.7,16969888.784283616,46105395.54084447,31537642.16256404,14567753.378280427,2.164894019251082,0.6840336536018881,0.3159663463981119,45894.0,16215.0,,Positive Gamma,4.7,4.4,4.7,4.7,7506496.342077198,23075762.76774174,0.49840739964296715,0.4379045308412662,0.0,0.0,0.0,True,4.439194040914105,available,medium,,24.0,22.0,0.9166666666666666,4.424915,4.441959166666667,1.0735313395725121e-13,bs_spot_repricing_constant_iv,46105395.54084447,16969888.784283616,45894.0,16215.0,3.0,4.0,deferred,0.12291780725621726,0.6829218732269604,0.1570454298289239,0.6829218732269604,0.1570454298289239,8.0,0.1869661226783198,-0.5258764433980365,0.06145890362810863,normal_expiry_structure,front_month_dominant,rule_estimate,False,False,other_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,沪深300ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,190.0,136.0,4.717,4.8,4.4,6.0,4.4,4.8,4.8,4.7,4.6,5458139.962472519,13921470.840660617,9689805.401566567,4231665.439094049,2.2898325827102823,0.6960331643453528,0.3039668356546472,13184.0,1629.0,,Positive Gamma,4.8,4.4,4.6,4.8,1953198.9901513818,6437933.246340717,0.48893298709025995,0.34056702029917035,0.0,0.0,0.0,True,4.356274610461225,available,medium,,22.0,20.0,0.9090909090909091,4.339694166666667,4.356738333333333,4.422416273986017e-16,bs_spot_repricing_constant_iv,13921470.840660617,5458139.962472519,13184.0,1629.0,4.0,4.0,far,0.037114889687898514,0.6829218732269604,0.1570454298289239,0.6829218732269604,0.1570454298289239,8.0,0.1869661226783198,-0.5258764433980365,0.018557444843949257,low_expiry_influence,front_month_dominant,rule_estimate,False,False,far_month,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
